,Date,State,Country,Confirmed
2722,2020-12-09,Arkhangelsk Oblast,Russia,34396
2723,2020-12-09,Astrakhan Oblast,Russia,14949
2724,2020-12-09,Bashkortostan Republic,Russia,15412
2725,2020-12-09,Belgorod Oblast,Russia,17612
2726,2020-12-09,Bryansk Oblast,Russia,18569
2727,2020-12-09,Buryatia Republic,Russia,20887
2728,2020-12-09,Chechen Republic,Russia,5465
2729,2020-12-09,Chelyabinsk Oblast,Russia,27634
2730,2020-12-09,Chukotka Autonomous Okrug,Russia,422
2731,2020-12-09,Chuvashia Republic,Russia,13531
2732,2020-12-09,Dagestan Republic,Russia,19942
2733,2020-12-09,Ingushetia Republic,Russia,10132
2734,2020-12-09,Irkutsk Oblast,Russia,34275
2735,2020-12-09,Ivanovo Oblast,Russia,17131
2736,2020-12-09,Jewish Autonomous Okrug,Russia,3190
2737,2020-12-09,Kabardino-Balkarian Republic,Russia,13493
2738,2020-12-09,Kaliningrad Oblast,Russia,13021
2739,2020-12-09,Kalmykia Republic,Russia,12404
2740,2020-12-09,Kaluga Oblast,Russia,17197
2741,2020-12-09,Kamchatka Krai,Russia,8278
2742,2020-12-09,Karachay-Cherkess Republic,Russia,12984
2743,2020-12-09,Karelia Republic,Russia,18820
2744,2020-12-09,Kemerovo Oblast,Russia,22176
2745,2020-12-09,Khabarovsk Krai,Russia,27254
2746,2020-12-09,Khakassia Republic,Russia,13514
2747,2020-12-09,Khanty-Mansi Autonomous Okrug,Russia,36111
2748,2020-12-09,Kirov Oblast,Russia,20054
2749,2020-12-09,Komi Republic,Russia,23660
2750,2020-12-09,Kostroma Oblast,Russia,12424
2751,2020-12-09,Krasnodar Krai,Russia,23459
2752,2020-12-09,Krasnoyarsk Krai,Russia,38897
2753,2020-12-09,Kurgan Oblast,Russia,9539
2754,2020-12-09,Kursk Oblast,Russia,16625
2755,2020-12-09,Leningrad Oblast,Russia,18647
2756,2020-12-09,Lipetsk Oblast,Russia,12384
2757,2020-12-09,Magadan Oblast,Russia,6043
2758,2020-12-09,Mari El Republic,Russia,7980
2759,2020-12-09,Mordovia Republic,Russia,11463
2760,2020-12-09,Moscow,Russia,660073
2761,2020-12-09,Moscow Oblast,Russia,120891
2762,2020-12-09,Murmansk Oblast,Russia,29715
2763,2020-12-09,Nenets Autonomous Okrug,Russia,688
2764,2020-12-09,Nizhny Novgorod Oblast,Russia,58343
2765,2020-12-09,North Ossetia - Alania Republic,Russia,10012
2766,2020-12-09,Novgorod Oblast,Russia,13492
2767,2020-12-09,Novosibirsk Oblast,Russia,24119
2768,2020-12-09,Omsk Oblast,Russia,24516
2769,2020-12-09,Orel Oblast,Russia,17305
2770,2020-12-09,Orenburg Oblast,Russia,24626
2771,2020-12-09,Penza Oblast,Russia,21614
2772,2020-12-09,Perm Krai,Russia,23130
2773,2020-12-09,Primorsky Krai,Russia,23791
2774,2020-12-09,Pskov Oblast,Russia,14712
2775,2020-12-09,Rostov Oblast,Russia,42785
2776,2020-12-09,Ryazan Oblast,Russia,15036
2777,2020-12-09,Saint Petersburg,Russia,155628
2778,2020-12-09,Sakha (Yakutiya) Republic,Russia,21756
2779,2020-12-09,Sakhalin Oblast,Russia,12408
2780,2020-12-09,Samara Oblast,Russia,24491
2781,2020-12-09,Saratov Oblast,Russia,29199
2782,2020-12-09,Smolensk Oblast,Russia,13481
2783,2020-12-09,Stavropol Krai,Russia,29557
2784,2020-12-09,Sverdlovsk Oblast,Russia,49391
2785,2020-12-09,Tambov Oblast,Russia,14251
2786,2020-12-09,Tatarstan Republic,Russia,11048
2787,2020-12-09,Tomsk Oblast,Russia,20057
2788,2020-12-09,Tula Oblast,Russia,18084
2789,2020-12-09,Tver Oblast,Russia,16888
2790,2020-12-09,Tyumen Oblast,Russia,19566
2791,2020-12-09,Tyva Republic,Russia,13162
2792,2020-12-09,Udmurt Republic,Russia,14829
2793,2020-12-09,Ulyanovsk Oblast,Russia,29733
2794,2020-12-09,Vladimir Oblast,Russia,14403
2795,2020-12-09,Volgograd Oblast,Russia,29156
2796,2020-12-09,Vologda Oblast,Russia,15044
2797,2020-12-09,Voronezh Oblast,Russia,37331
2798,2020-12-09,Yamalo-Nenets Autonomous Okrug,Russia,27891
2799,2020-12-09,Yaroslavl Oblast,Russia,17927
2800,2020-12-09,Zabaykalsky Krai,Russia,21356
2801,2020-12-09,Andalusia,Spain,242241
2802,2020-12-09,Aragon,Spain,75088
2803,2020-12-09,Asturias,Spain,24692
2804,2020-12-09,Baleares,Spain,25941
2805,2020-12-09,C. Valenciana,Spain,110704
2806,2020-12-09,Canarias,Spain,21753
2807,2020-12-09,Cantabria,Spain,16221
2808,2020-12-09,Castilla - La Mancha,Spain,88827
2809,2020-12-09,Castilla y Leon,Spain,124714
2810,2020-12-09,Catalonia,Spain,312605
2811,2020-12-09,Ceuta,Spain,2881
2812,2020-12-09,Extremadura,Spain,29731
2813,2020-12-09,Galicia,Spain,52326
2814,2020-12-09,La Rioja,Spain,17025
2815,2020-12-09,Madrid,Spain,356659
2816,2020-12-09,Melilla,Spain,4176
2817,2020-12-09,Murcia,Spain,55507
2818,2020-12-09,Navarra,Spain,40293
2819,2020-12-09,Pais Vasco,Spain,100944
2820,2020-12-09,Unknown,Spain,0
2821,2020-12-09,Blekinge,Sweden,2539
2822,2020-12-09,Dalarna,Sweden,7147
2823,2020-12-09,Gavleborg,Sweden,8852
2824,2020-12-09,Gotland,Sweden,1623
2825,2020-12-09,Halland,Sweden,7771
2826,2020-12-09,Jamtland Harjedalen,Sweden,3211
2827,2020-12-09,Jonkoping,Sweden,12911
2828,2020-12-09,Kalmar,Sweden,3832
2829,2020-12-09,Kronoberg,Sweden,5901
2830,2020-12-09,Norrbotten,Sweden,5947
2831,2020-12-09,Orebro,Sweden,10687
2832,2020-12-09,Ostergotland,Sweden,10125
2833,2020-12-09,Skane,Sweden,36469
2834,2020-12-09,Sormland,Sweden,6559
2835,2020-12-09,Stockholm,Sweden,87061
2836,2020-12-09,Uppsala,Sweden,12959
2837,2020-12-09,Varmland,Sweden,4083
2838,2020-12-09,Vasterbotten,Sweden,5313
2839,2020-12-09,Vasternorrland,Sweden,6511
2840,2020-12-09,Vastmanland,Sweden,9997
2841,2020-12-09,Vastra Gotaland,Sweden,48234
2842,2020-12-09,Alabama,US,276665
2843,2020-12-09,Alaska,US,38116
2844,2020-12-09,Arizona,US,378157
2845,2020-12-09,Arkansas,US,174325
2846,2020-12-09,California,US,1415396
2847,2020-12-09,Colorado,US,268589
2848,2020-12-09,Connecticut,US,138258
2849,2020-12-09,Delaware,US,41464
2850,2020-12-09,District of Columbia,US,23589
2851,2020-12-09,Florida,US,1073770
2852,2020-12-09,Georgia,US,512267
2853,2020-12-09,Guam,US,7019
2854,2020-12-09,Hawaii,US,18976
2855,2020-12-09,Idaho,US,113905
2856,2020-12-09,Illinois,US,804174
2857,2020-12-09,Indiana,US,392663
2858,2020-12-09,Iowa,US,247954
2859,2020-12-09,Kansas,US,177312
2860,2020-12-09,Kentucky,US,205667
2861,2020-12-09,Louisiana,US,254562
2862,2020-12-09,Maine,US,14049
2863,2020-12-09,Maryland,US,219961
2864,2020-12-09,Massachusetts,US,263447
2865,2020-12-09,Michigan,US,443076
2866,2020-12-09,Minnesota,US,359203
2867,2020-12-09,Mississippi,US,167926
2868,2020-12-09,Missouri,US,335556
2869,2020-12-09,Montana,US,69346
2870,2020-12-09,Nebraska,US,142595
2871,2020-12-09,Nevada,US,173284
2872,2020-12-09,New Hampshire,US,26623
2873,2020-12-09,New Jersey,US,377055
2874,2020-12-09,New Mexico,US,109947
2875,2020-12-09,New York,US,731722
2876,2020-12-09,North Carolina,US,404032
2877,2020-12-09,North Dakota,US,83342
2878,2020-12-09,Northern Mariana Islands,US,113
2879,2020-12-09,Ohio,US,510018
2880,2020-12-09,Oklahoma,US,220686
2881,2020-12-09,Oregon,US,87082
2882,2020-12-09,Pennsylvania,US,442311
2883,2020-12-09,Puerto Rico,US,58316
2884,2020-12-09,Recovered,US,0
2885,2020-12-09,Rhode Island,US,67067
2886,2020-12-09,South Carolina,US,236954
2887,2020-12-09,South Dakota,US,87038
2888,2020-12-09,Tennessee,US,414749
2889,2020-12-09,Texas,US,1414125
2890,2020-12-09,Utah,US,219971
2891,2020-12-09,Vermont,US,5180
2892,2020-12-09,Virgin Islands,US,1680
2893,2020-12-09,Virginia,US,262730
2894,2020-12-09,Washington,US,196032
2895,2020-12-09,West Virginia,US,57060
2896,2020-12-09,Wisconsin,US,448009
2897,2020-12-09,Wyoming,US,37475
2898,2020-12-09,Cherkasy Oblast,Ukraine,27913
2899,2020-12-09,Chernihiv Oblast,Ukraine,21599
2900,2020-12-09,Chernivtsi Oblast,Ukraine,35622
2901,2020-12-09,Crimea Republic*,Ukraine,17383
2902,2020-12-09,Dnipropetrovsk Oblast,Ukraine,45752
2903,2020-12-09,Donetsk Oblast,Ukraine,26235
2904,2020-12-09,Ivano-Frankivsk Oblast,Ukraine,39541
2905,2020-12-09,Kharkiv Oblast,Ukraine,59739
2906,2020-12-09,Kherson Oblast,Ukraine,12493
2907,2020-12-09,Khmelnytskyi Oblast,Ukraine,32539
2908,2020-12-09,Kiev,Ukraine,82810
2909,2020-12-09,Kiev Oblast,Ukraine,44554
2910,2020-12-09,Kirovohrad Oblast,Ukraine,6418
2911,2020-12-09,Luhansk Oblast,Ukraine,7141
2912,2020-12-09,Lviv Oblast,Ukraine,50787
2913,2020-12-09,Mykolaiv Oblast,Ukraine,21798
2914,2020-12-09,Odessa Oblast,Ukraine,52853
2915,2020-12-09,Poltava Oblast,Ukraine,26571
2916,2020-12-09,Rivne Oblast,Ukraine,34088
2917,2020-12-09,Sevastopol*,Ukraine,4913
2918,2020-12-09,Sumy Oblast,Ukraine,33904
2919,2020-12-09,Ternopil Oblast,Ukraine,29977
2920,2020-12-09,Vinnytsia Oblast,Ukraine,18824
2921,2020-12-09,Volyn Oblast,Ukraine,26475
2922,2020-12-09,Zakarpattia Oblast,Ukraine,24886
2923,2020-12-09,Zaporizhia Oblast,Ukraine,37885
2924,2020-12-09,Zhytomyr Oblast,Ukraine,32354
2925,2020-12-09,Anguilla,United Kingdom,10
2926,2020-12-09,Bermuda,United Kingdom,330
2927,2020-12-09,British Virgin Islands,United Kingdom,72
2928,2020-12-09,Cayman Islands,United Kingdom,291
2929,2020-12-09,Channel Islands,United Kingdom,1748
2930,2020-12-09,England,United Kingdom,1501179
2931,2020-12-09,Falkland Islands (Malvinas),United Kingdom,17
2932,2020-12-09,Gibraltar,United Kingdom,1058
2933,2020-12-09,Isle of Man,United Kingdom,370
2934,2020-12-09,Montserrat,United Kingdom,13
2935,2020-12-09,Northern Ireland,United Kingdom,55795
2936,2020-12-09,Scotland,United Kingdom,101475
2937,2020-12-09,Turks and Caicos Islands,United Kingdom,761
2938,2020-12-09,Unknown,United Kingdom,0
2939,2020-12-09,Wales,United Kingdom,91792
2940,2020-12-10,Australian Capital Territory,Australia,117
2941,2020-12-10,New South Wales,Australia,4624
2942,2020-12-10,Northern Territory,Australia,61
2943,2020-12-10,Queensland,Australia,1225
2944,2020-12-10,South Australia,Australia,562
2945,2020-12-10,Tasmania,Australia,234
2946,2020-12-10,Victoria,Australia,20345
2947,2020-12-10,Western Australia,Australia,832
2948,2020-12-10,Antwerp,Belgium,70953
2949,2020-12-10,Brussels,Belgium,77970
2950,2020-12-10,East Flanders,Belgium,57142
2951,2020-12-10,Flemish Brabant,Belgium,45723
2952,2020-12-10,Hainaut,Belgium,96008
2953,2020-12-10,Liege,Belgium,93229
2954,2020-12-10,Limburg,Belgium,25672
2955,2020-12-10,Luxembourg,Belgium,17014
2956,2020-12-10,Namur,Belgium,33188
2957,2020-12-10,Unknown,Belgium,9829
2958,2020-12-10,Walloon Brabant,Belgium,23745
2959,2020-12-10,West Flanders,Belgium,47170
2960,2020-12-10,Acre,Brazil,37672
2961,2020-12-10,Alagoas,Brazil,97248
2962,2020-12-10,Amapa,Brazil,61925
2963,2020-12-10,Amazonas,Brazil,184268
2964,2020-12-10,Bahia,Brazil,431786
2965,2020-12-10,Ceara,Brazil,312068
2966,2020-12-10,Distrito Federal,Brazil,236322
2967,2020-12-10,Espirito Santo,Brazil,206701
2968,2020-12-10,Goias,Brazil,288819
2969,2020-12-10,Maranhao,Brazil,195958
2970,2020-12-10,Mato Grosso,Brazil,163861
2971,2020-12-10,Mato Grosso do Sul,Brazil,108549
2972,2020-12-10,Minas Gerais,Brazil,448880
2973,2020-12-10,Para,Brazil,277020
2974,2020-12-10,Paraiba,Brazil,151312
2975,2020-12-10,Parana,Brazil,313880
2976,2020-12-10,Pernambuco,Brazil,193530
2977,2020-12-10,Piaui,Brazil,132718
2978,2020-12-10,Rio Grande do Norte,Brazil,99841
2979,2020-12-10,Rio Grande do Sul,Brazil,359544
2980,2020-12-10,Rio de Janeiro,Brazil,378084
2981,2020-12-10,Rondonia,Brazil,84405
2982,2020-12-10,Roraima,Brazil,65218
2983,2020-12-10,Santa Catarina,Brazil,411631
2984,2020-12-10,Sao Paulo,Brazil,1306585
2985,2020-12-10,Sergipe,Brazil,96346
2986,2020-12-10,Tocantins,Brazil,84281
2987,2020-12-10,Alberta,Canada,73488
2988,2020-12-10,British Columbia,Canada,39337
2989,2020-12-10,Diamond Princess,Canada,0
2990,2020-12-10,Grand Princess,Canada,13
2991,2020-12-10,Manitoba,Canada,19655
2992,2020-12-10,New Brunswick,Canada,542
2993,2020-12-10,Newfoundland and Labrador,Canada,353
2994,2020-12-10,Northwest Territories,Canada,15
2995,2020-12-10,Nova Scotia,Canada,1389
2996,2020-12-10,Nunavut,Canada,229
2997,2020-12-10,Ontario,Canada,136599
2998,2020-12-10,Prince Edward Island,Canada,84
2999,2020-12-10,Quebec,Canada,156468
3000,2020-12-10,Repatriated Travellers,Canada,13
3001,2020-12-10,Saskatchewan,Canada,10899
3002,2020-12-10,Yukon,Canada,58
3003,2020-12-10,Antofagasta,Chile,22429
3004,2020-12-10,Araucania,Chile,19057
3005,2020-12-10,Arica y Parinacota,Chile,10340
3006,2020-12-10,Atacama,Chile,8238
3007,2020-12-10,Aysen,Chile,1312
3008,2020-12-10,Biobio,Chile,39258
3009,2020-12-10,Coquimbo,Chile,13381
3010,2020-12-10,Los Lagos,Chile,21831
3011,2020-12-10,Los Rios,Chile,6823
3012,2020-12-10,Magallanes,Chile,15168
3013,2020-12-10,Maule,Chile,21755
3014,2020-12-10,Metropolitana,Chile,308319
3015,2020-12-10,Nuble,Chile,9239
3016,2020-12-10,OHiggins,Chile,20284
3017,2020-12-10,Tarapaca,Chile,14150
3018,2020-12-10,Unknown,Chile,45
3019,2020-12-10,Valparaiso,Chile,33149
3020,2020-12-10,Anhui,China,992
3021,2020-12-10,Beijing,China,952
3022,2020-12-10,Chongqing,China,590
3023,2020-12-10,Fujian,China,501
3024,2020-12-10,Gansu,China,182
3025,2020-12-10,Guangdong,China,2010
3026,2020-12-10,Guangxi,China,264
3027,2020-12-10,Guizhou,China,147
3028,2020-12-10,Hainan,China,171
3029,2020-12-10,Hebei,China,373
3030,2020-12-10,Heilongjiang,China,949
3031,2020-12-10,Henan,China,1295
3032,2020-12-10,Hong Kong,China,7179
3033,2020-12-10,Hubei,China,68149
3034,2020-12-10,Hunan,China,1020
3035,2020-12-10,Inner Mongolia,China,337
3036,2020-12-10,Jiangsu,China,681
3037,2020-12-10,Jiangxi,China,935
3038,2020-12-10,Jilin,China,157
3039,2020-12-10,Liaoning,China,289
3040,2020-12-10,Macau,China,46
3041,2020-12-10,Ningxia,China,75
3042,2020-12-10,Qinghai,China,18
3043,2020-12-10,Shaanxi,China,502
3044,2020-12-10,Shandong,China,857
3045,2020-12-10,Shanghai,China,1385
3046,2020-12-10,Shanxi,China,222
3047,2020-12-10,Sichuan,China,822
3048,2020-12-10,Tianjin,China,301
3049,2020-12-10,Tibet,China,1
3050,2020-12-10,Xinjiang,China,980
3051,2020-12-10,Yunnan,China,221
3052,2020-12-10,Zhejiang,China,1295
3053,2020-12-10,Amazonas,Colombia,3167
3054,2020-12-10,Antioquia,Colombia,224441
3055,2020-12-10,Arauca,Colombia,4261
3056,2020-12-10,Atlantico,Colombia,80958
3057,2020-12-10,Bolivar,Colombia,41699
3058,2020-12-10,Boyaca,Colombia,23599
3059,2020-12-10,Caldas,Colombia,27265
3060,2020-12-10,Capital District,Colombia,394977
3061,2020-12-10,Caqueta,Colombia,13807
3062,2020-12-10,Casanare,Colombia,7575
3063,2020-12-10,Cauca,Colombia,16474
3064,2020-12-10,Cesar,Colombia,30683
3065,2020-12-10,Choco,Colombia,4594
3066,2020-12-10,Cordoba,Colombia,28576
3067,2020-12-10,Cundinamarca,Colombia,56013
3068,2020-12-10,Guainia,Colombia,1215
3069,2020-12-10,Guaviare,Colombia,1872
3070,2020-12-10,Huila,Colombia,31307
3071,2020-12-10,La Guajira,Colombia,12615
3072,2020-12-10,Magdalena,Colombia,21508
3073,2020-12-10,Meta,Colombia,29740
3074,2020-12-10,Narino,Colombia,26749
3075,2020-12-10,Norte de Santander,Colombia,32036
3076,2020-12-10,Putumayo,Colombia,5195
3077,2020-12-10,Quindio,Colombia,18830
3078,2020-12-10,Risaralda,Colombia,25641
3079,2020-12-10,San Andres y Providencia,Colombia,2319
3080,2020-12-10,Santander,Colombia,56785
3081,2020-12-10,Sucre,Colombia,16814
3082,2020-12-10,Tolima,Colombia,32975
3083,2020-12-10,Unknown,Colombia,0
3084,2020-12-10,Valle del Cauca,Colombia,116273
3085,2020-12-10,Vaupes,Colombia,1123
3086,2020-12-10,Vichada,Colombia,1047
3087,2020-12-10,Faroe Islands,Denmark,519
3088,2020-12-10,Greenland,Denmark,19
3089,2020-12-10,French Guiana,France,11513
3090,2020-12-10,French Polynesia,France,15411
3091,2020-12-10,Guadeloupe,France,8451
3092,2020-12-10,Martinique,France,5553
3093,2020-12-10,Mayotte,France,5181
3094,2020-12-10,New Caledonia,France,36
3095,2020-12-10,Reunion,France,8294
3096,2020-12-10,Saint Barthelemy,France,162
3097,2020-12-10,Saint Pierre and Miquelon,France,16
3098,2020-12-10,St Martin,France,801
3099,2020-12-10,Baden-Wurttemberg,Germany,174948
3100,2020-12-10,Bayern,Germany,243797
3101,2020-12-10,Berlin,Germany,74554
3102,2020-12-10,Brandenburg,Germany,25361
3103,2020-12-10,Bremen,Germany,11188
3104,2020-12-10,Hamburg,Germany,27700
3105,2020-12-10,Hessen,Germany,100900
3106,2020-12-10,Mecklenburg-Vorpommern,Germany,7360
3107,2020-12-10,Niedersachsen,Germany,80894
3108,2020-12-10,Nordrhein-Westfalen,Germany,298431
3109,2020-12-10,Rheinland-Pfalz,Germany,52149
3110,2020-12-10,Saarland,Germany,15068
3111,2020-12-10,Sachsen,Germany,75895
3112,2020-12-10,Sachsen-Anhalt,Germany,16462
3113,2020-12-10,Schleswig-Holstein,Germany,16575
3114,2020-12-10,Thuringen,Germany,22857
3115,2020-12-10,Unknown,Germany,10219
3116,2020-12-10,Andaman and Nicobar Islands,India,4783
3117,2020-12-10,Andhra Pradesh,India,873457
3118,2020-12-10,Arunachal Pradesh,India,16461
3119,2020-12-10,Assam,India,214165
3120,2020-12-10,Bihar,India,239955
3121,2020-12-10,Chandigarh,India,18322
3122,2020-12-10,Chhattisgarh,India,251120
3123,2020-12-10,Dadra and Nagar Haveli and Daman and Diu,India,3354
3124,2020-12-10,Delhi,India,599575
3125,2020-12-10,Goa,India,49036
3126,2020-12-10,Gujarat,India,222811
3127,2020-12-10,Haryana,India,248079
3128,2020-12-10,Himachal Pradesh,India,46930
3129,2020-12-10,Jammu and Kashmir,India,114407
3130,2020-12-10,Jharkhand,India,110830
3131,2020-12-10,Karnataka,India,896563
3132,2020-12-10,Kerala,India,649571
3133,2020-12-10,Ladakh,India,9045
3134,2020-12-10,Lakshadweep,India,0
3135,2020-12-10,Madhya Pradesh,India,218574
3136,2020-12-10,Maharashtra,India,1864348
3137,2020-12-10,Manipur,India,26534
3138,2020-12-10,Meghalaya,India,12511
3139,2020-12-10,Mizoram,India,3994
3140,2020-12-10,Nagaland,India,11508
3141,2020-12-10,Odisha,India,322299
3142,2020-12-10,Puducherry,India,37339
3143,2020-12-10,Punjab,India,157928
3144,2020-12-10,Rajasthan,India,285627
3145,2020-12-10,Sikkim,India,5239
3146,2020-12-10,Tamil Nadu,India,794020
3147,2020-12-10,Telangana,India,275904
3148,2020-12-10,Tripura,India,32976
3149,2020-12-10,Unknown,India,0
3150,2020-12-10,Uttar Pradesh,India,559499
3151,2020-12-10,Uttarakhand,India,79656
3152,2020-12-10,West Bengal,India,510951
3153,2020-12-10,Abruzzo,Italy,30974
3154,2020-12-10,Basilicata,Italy,9140
3155,2020-12-10,Calabria,Italy,19006
3156,2020-12-10,Campania,Italy,168794
3157,2020-12-10,Emilia-Romagna,Italy,138348
3158,2020-12-10,Friuli Venezia Giulia,Italy,37117
3159,2020-12-10,Lazio,Italy,134425
3160,2020-12-10,Liguria,Italy,54364
3161,2020-12-10,Lombardia,Italy,433560
3162,2020-12-10,Marche,Italy,33060
3163,2020-12-10,Molise,Italy,5395
3164,2020-12-10,P.A. Bolzano,Italy,25787
3165,2020-12-10,P.A. Trento,Italy,17599
3166,2020-12-10,Piemonte,Italy,180557
3167,2020-12-10,Puglia,Italy,67174
3168,2020-12-10,Sardegna,Italy,25031
3169,2020-12-10,Sicilia,Italy,74308
3170,2020-12-10,Toscana,Italy,109923
3171,2020-12-10,Umbria,Italy,25433
3172,2020-12-10,Valle d'Aosta,Italy,6783
3173,2020-12-10,Veneto,Italy,173371
3174,2020-12-10,Aichi,Japan,11894
3175,2020-12-10,Akita,Japan,90
3176,2020-12-10,Aomori,Japan,354
3177,2020-12-10,Chiba,Japan,7693
3178,2020-12-10,Ehime,Japan,353
3179,2020-12-10,Fukui,Japan,329
3180,2020-12-10,Fukuoka,Japan,6260
3181,2020-12-10,Fukushima,Japan,565
3182,2020-12-10,Gifu,Japan,1336
3183,2020-12-10,Gunma,Japan,1482
3184,2020-12-10,Hiroshima,Japan,1256
3185,2020-12-10,Hokkaido,Japan,10553
3186,2020-12-10,Hyogo,Japan,6861
3187,2020-12-10,Ibaraki,Japan,1892
3188,2020-12-10,Ishikawa,Japan,884
3189,2020-12-10,Iwate,Japan,225
3190,2020-12-10,Kagawa,Japan,196
3191,2020-12-10,Kagoshima,Japan,741
3192,2020-12-10,Kanagawa,Japan,14128
3193,2020-12-10,Kochi,Japan,281
3194,2020-12-10,Kumamoto,Japan,1143
3195,2020-12-10,Kyoto,Japan,3022
3196,2020-12-10,Mie,Japan,985
3197,2020-12-10,Miyagi,Japan,1380
3198,2020-12-10,Miyazaki,Japan,573
3199,2020-12-10,Nagano,Japan,862
3200,2020-12-10,Nagasaki,Japan,278
3201,2020-12-10,Nara,Japan,1366
3202,2020-12-10,Niigata,Japan,369
3203,2020-12-10,Oita,Japan,439
3204,2020-12-10,Okayama,Japan,691
3205,2020-12-10,Okinawa,Japan,4660
3206,2020-12-10,Osaka,Japan,23421
3207,2020-12-10,Port Quarantine,Japan,1637
3208,2020-12-10,Saga,Japan,352
3209,2020-12-10,Saitama,Japan,9739
3210,2020-12-10,Shiga,Japan,842
3211,2020-12-10,Shimane,Japan,159
3212,2020-12-10,Shizuoka,Japan,2040
3213,2020-12-10,Tochigi,Japan,800
3214,2020-12-10,Tokushima,Japan,187
3215,2020-12-10,Tokyo,Japan,44976
3216,2020-12-10,Tottori,Japan,67
3217,2020-12-10,Toyama,Japan,462
3218,2020-12-10,Unknown,Japan,8
3219,2020-12-10,Wakayama,Japan,528
3220,2020-12-10,Yamagata,Japan,211
3221,2020-12-10,Yamaguchi,Japan,422
3222,2020-12-10,Yamanashi,Japan,437
3223,2020-12-10,Aguascalientes,Mexico,15159
3224,2020-12-10,Baja California,Mexico,28886
3225,2020-12-10,Baja California Sur,Mexico,15242
3226,2020-12-10,Campeche,Mexico,6921
3227,2020-12-10,Chiapas,Mexico,7874
3228,2020-12-10,Chihuahua,Mexico,32716
3229,2020-12-10,Ciudad de Mexico,Mexico,244062
3230,2020-12-10,Coahuila,Mexico,44053
3231,2020-12-10,Colima,Mexico,7432
3232,2020-12-10,Durango,Mexico,22680
3233,2020-12-10,Guanajuato,Mexico,69188
3234,2020-12-10,Guerrero,Mexico,24353
3235,2020-12-10,Hidalgo,Mexico,20537
3236,2020-12-10,Jalisco,Mexico,44560
3237,2020-12-10,Mexico,Mexico,120284
3238,2020-12-10,Michoacan,Mexico,29595
3239,2020-12-10,Morelos,Mexico,8370
3240,2020-12-10,Nayarit,Mexico,7419
3241,2020-12-10,Nuevo Leon,Mexico,71317
3242,2020-12-10,Oaxaca,Mexico,25519
3243,2020-12-10,Puebla,Mexico,41713
3244,2020-12-10,Queretaro,Mexico,25278
3245,2020-12-10,Quintana Roo,Mexico,14831
3246,2020-12-10,San Luis Potosi,Mexico,36423
3247,2020-12-10,Sinaloa,Mexico,25110
3248,2020-12-10,Sonora,Mexico,46296
3249,2020-12-10,Tabasco,Mexico,38767
3250,2020-12-10,Tamaulipas,Mexico,36765
3251,2020-12-10,Tlaxcala,Mexico,9750
3252,2020-12-10,Unknown,Mexico,0
3253,2020-12-10,Veracruz,Mexico,40759
3254,2020-12-10,Yucatan,Mexico,24850
3255,2020-12-10,Zacatecas,Mexico,18520
3256,2020-12-10,Aruba,Netherlands,4996
3257,2020-12-10,"Bonaire, Sint Eustatius and Saba",Netherlands,172
3258,2020-12-10,Curacao,Netherlands,3325
3259,2020-12-10,Drenthe,Netherlands,8562
3260,2020-12-10,Flevoland,Netherlands,12834
3261,2020-12-10,Friesland,Netherlands,9788
3262,2020-12-10,Gelderland,Netherlands,58721
3263,2020-12-10,Groningen,Netherlands,9712
3264,2020-12-10,Limburg,Netherlands,29035
3265,2020-12-10,Noord-Brabant,Netherlands,91832
3266,2020-12-10,Noord-Holland,Netherlands,102907
3267,2020-12-10,Overijssel,Netherlands,35467
3268,2020-12-10,Sint Maarten,Netherlands,1185
3269,2020-12-10,Unknown,Netherlands,3124
3270,2020-12-10,Utrecht,Netherlands,48899
3271,2020-12-10,Zeeland,Netherlands,6944
3272,2020-12-10,Zuid-Holland,Netherlands,159140
3273,2020-12-10,Azad Jammu and Kashmir,Pakistan,7517
3274,2020-12-10,Balochistan,Pakistan,17604
3275,2020-12-10,Gilgit-Baltistan,Pakistan,4765
3276,2020-12-10,Islamabad,Pakistan,33695
3277,2020-12-10,Khyber Pakhtunkhwa,Pakistan,50762
3278,2020-12-10,Punjab,Pakistan,125250
3279,2020-12-10,Sindh,Pakistan,189687
3280,2020-12-10,Amazonas,Peru,18161
3281,2020-12-10,Ancash,Peru,29218
3282,2020-12-10,Apurimac,Peru,6781
3283,2020-12-10,Arequipa,Peru,46799
3284,2020-12-10,Ayacucho,Peru,14751
3285,2020-12-10,Cajamarca,Peru,24260
3286,2020-12-10,Callao,Peru,41530
3287,2020-12-10,Cusco,Peru,24332
3288,2020-12-10,Huancavelica,Peru,7742
3289,2020-12-10,Huanuco,Peru,19429
3290,2020-12-10,Ica,Peru,31264
3291,2020-12-10,Junin,Peru,26046
3292,2020-12-10,La Libertad,Peru,36033
3293,2020-12-10,Lambayeque,Peru,31562
3294,2020-12-10,Lima,Peru,434589
3295,2020-12-10,Loreto,Peru,25131
3296,2020-12-10,Madre de Dios,Peru,9326
3297,2020-12-10,Moquegua,Peru,15507
3298,2020-12-10,Pasco,Peru,6331
3299,2020-12-10,Piura,Peru,41410
3300,2020-12-10,Puno,Peru,18721
3301,2020-12-10,San Martin,Peru,24595
3302,2020-12-10,Tacna,Peru,14242
3303,2020-12-10,Tumbes,Peru,9235
3304,2020-12-10,Ucayali,Peru,19626
