,Date,State,Country,Deaths
1654,2020-12-07,Norrbotten,Sweden,107
1655,2020-12-07,Orebro,Sweden,198
1656,2020-12-07,Ostergotland,Sweden,302
1657,2020-12-07,Skane,Sweden,450
1658,2020-12-07,Sormland,Sweden,281
1659,2020-12-07,Stockholm,Sweden,2793
1660,2020-12-07,Uppsala,Sweden,306
1661,2020-12-07,Varmland,Sweden,92
1662,2020-12-07,Vasterbotten,Sweden,53
1663,2020-12-07,Vasternorrland,Sweden,156
1664,2020-12-07,Vastmanland,Sweden,203
1665,2020-12-07,Vastra Gotaland,Sweden,1032
1666,2020-12-07,Alabama,US,3889
1667,2020-12-07,Alaska,US,143
1668,2020-12-07,Arizona,US,6950
1669,2020-12-07,Arkansas,US,2660
1670,2020-12-07,California,US,19928
1671,2020-12-07,Colorado,US,3356
1672,2020-12-07,Connecticut,US,5146
1673,2020-12-07,Delaware,US,793
1674,2020-12-07,District of Columbia,US,697
1675,2020-12-07,Florida,US,19177
1676,2020-12-07,Georgia,US,9806
1677,2020-12-07,Guam,US,113
1678,2020-12-07,Hawaii,US,262
1679,2020-12-07,Idaho,US,1035
1680,2020-12-07,Illinois,US,14116
1681,2020-12-07,Indiana,US,6242
1682,2020-12-07,Iowa,US,2717
1683,2020-12-07,Kansas,US,1786
1684,2020-12-07,Kentucky,US,2072
1685,2020-12-07,Louisiana,US,6584
1686,2020-12-07,Maine,US,227
1687,2020-12-07,Maryland,US,4846
1688,2020-12-07,Massachusetts,US,11004
1689,2020-12-07,Michigan,US,10321
1690,2020-12-07,Minnesota,US,4043
1691,2020-12-07,Mississippi,US,3961
1692,2020-12-07,Missouri,US,4284
1693,2020-12-07,Montana,US,736
1694,2020-12-07,Nebraska,US,1205
1695,2020-12-07,Nevada,US,2315
1696,2020-12-07,New Hampshire,US,564
1697,2020-12-07,New Jersey,US,17321
1698,2020-12-07,New Mexico,US,1749
1699,2020-12-07,New York,US,34997
1700,2020-12-07,North Carolina,US,5543
1701,2020-12-07,North Dakota,US,1019
1702,2020-12-07,Northern Mariana Islands,US,2
1703,2020-12-07,Ohio,US,6959
1704,2020-12-07,Oklahoma,US,1896
1705,2020-12-07,Oregon,US,1033
1706,2020-12-07,Pennsylvania,US,11255
1707,2020-12-07,Puerto Rico,US,1192
1708,2020-12-07,Recovered,US,0
1709,2020-12-07,Rhode Island,US,1413
1710,2020-12-07,South Carolina,US,4566
1711,2020-12-07,South Dakota,US,1110
1712,2020-12-07,Tennessee,US,4943
1713,2020-12-07,Texas,US,23185
1714,2020-12-07,Utah,US,939
1715,2020-12-07,Vermont,US,79
1716,2020-12-07,Virgin Islands,US,23
1717,2020-12-07,Virginia,US,4200
1718,2020-12-07,Washington,US,2883
1719,2020-12-07,West Virginia,US,838
1720,2020-12-07,Wisconsin,US,3952
1721,2020-12-07,Wyoming,US,266
1722,2020-12-07,Cherkasy Oblast,Ukraine,231
1723,2020-12-07,Chernihiv Oblast,Ukraine,91
1724,2020-12-07,Chernivtsi Oblast,Ukraine,673
1725,2020-12-07,Crimea Republic*,Ukraine,326
1726,2020-12-07,Dnipropetrovsk Oblast,Ukraine,1029
1727,2020-12-07,Donetsk Oblast,Ukraine,505
1728,2020-12-07,Ivano-Frankivsk Oblast,Ukraine,691
1729,2020-12-07,Kharkiv Oblast,Ukraine,803
1730,2020-12-07,Kherson Oblast,Ukraine,233
1731,2020-12-07,Khmelnytskyi Oblast,Ukraine,474
1732,2020-12-07,Kiev,Ukraine,1425
1733,2020-12-07,Kiev Oblast,Ukraine,744
1734,2020-12-07,Kirovohrad Oblast,Ukraine,175
1735,2020-12-07,Luhansk Oblast,Ukraine,186
1736,2020-12-07,Lviv Oblast,Ukraine,1354
1737,2020-12-07,Mykolaiv Oblast,Ukraine,344
1738,2020-12-07,Odessa Oblast,Ukraine,660
1739,2020-12-07,Poltava Oblast,Ukraine,545
1740,2020-12-07,Rivne Oblast,Ukraine,413
1741,2020-12-07,Sevastopol*,Ukraine,140
1742,2020-12-07,Sumy Oblast,Ukraine,426
1743,2020-12-07,Ternopil Oblast,Ukraine,397
1744,2020-12-07,Vinnytsia Oblast,Ukraine,313
1745,2020-12-07,Volyn Oblast,Ukraine,454
1746,2020-12-07,Zakarpattia Oblast,Ukraine,554
1747,2020-12-07,Zaporizhia Oblast,Ukraine,337
1748,2020-12-07,Zhytomyr Oblast,Ukraine,531
1749,2020-12-07,Anguilla,United Kingdom,0
1750,2020-12-07,Bermuda,United Kingdom,9
1751,2020-12-07,British Virgin Islands,United Kingdom,1
1752,2020-12-07,Cayman Islands,United Kingdom,2
1753,2020-12-07,Channel Islands,United Kingdom,48
1754,2020-12-07,England,United Kingdom,53570
1755,2020-12-07,Falkland Islands (Malvinas),United Kingdom,0
1756,2020-12-07,Gibraltar,United Kingdom,5
1757,2020-12-07,Isle of Man,United Kingdom,25
1758,2020-12-07,Montserrat,United Kingdom,1
1759,2020-12-07,Northern Ireland,United Kingdom,1050
1760,2020-12-07,Scotland,United Kingdom,3916
1761,2020-12-07,Turks and Caicos Islands,United Kingdom,6
1762,2020-12-07,Unknown,United Kingdom,0
1763,2020-12-07,Wales,United Kingdom,2709
1764,2020-12-08,Australian Capital Territory,Australia,3
1765,2020-12-08,New South Wales,Australia,53
1766,2020-12-08,Northern Territory,Australia,0
1767,2020-12-08,Queensland,Australia,6
1768,2020-12-08,South Australia,Australia,4
1769,2020-12-08,Tasmania,Australia,13
1770,2020-12-08,Victoria,Australia,820
1771,2020-12-08,Western Australia,Australia,9
1772,2020-12-08,Antwerp,Belgium,0
1773,2020-12-08,Brussels,Belgium,0
1774,2020-12-08,East Flanders,Belgium,0
1775,2020-12-08,Flemish Brabant,Belgium,0
1776,2020-12-08,Hainaut,Belgium,0
1777,2020-12-08,Liege,Belgium,0
1778,2020-12-08,Limburg,Belgium,0
1779,2020-12-08,Luxembourg,Belgium,0
1780,2020-12-08,Namur,Belgium,0
1781,2020-12-08,Unknown,Belgium,17386
1782,2020-12-08,Walloon Brabant,Belgium,0
1783,2020-12-08,West Flanders,Belgium,0
1784,2020-12-08,Acre,Brazil,736
1785,2020-12-08,Alagoas,Brazil,2357
1786,2020-12-08,Amapa,Brazil,831
1787,2020-12-08,Amazonas,Brazil,4964
1788,2020-12-08,Bahia,Brazil,8445
1789,2020-12-08,Ceara,Brazil,9704
1790,2020-12-08,Distrito Federal,Brazil,4001
1791,2020-12-08,Espirito Santo,Brazil,4424
1792,2020-12-08,Goias,Brazil,6463
1793,2020-12-08,Maranhao,Brazil,4344
1794,2020-12-08,Mato Grosso,Brazil,4147
1795,2020-12-08,Mato Grosso do Sul,Brazil,1841
1796,2020-12-08,Minas Gerais,Brazil,10341
1797,2020-12-08,Para,Brazil,6954
1798,2020-12-08,Paraiba,Brazil,3367
1799,2020-12-08,Parana,Brazil,6471
1800,2020-12-08,Pernambuco,Brazil,9170
1801,2020-12-08,Piaui,Brazil,2680
1802,2020-12-08,Rio Grande do Norte,Brazil,2741
1803,2020-12-08,Rio Grande do Sul,Brazil,7235
1804,2020-12-08,Rio de Janeiro,Brazil,23151
1805,2020-12-08,Rondonia,Brazil,1604
1806,2020-12-08,Roraima,Brazil,744
1807,2020-12-08,Santa Catarina,Brazil,4041
1808,2020-12-08,Sao Paulo,Brazil,43040
1809,2020-12-08,Sergipe,Brazil,2337
1810,2020-12-08,Tocantins,Brazil,1184
1811,2020-12-08,Alberta,Canada,631
1812,2020-12-08,British Columbia,Canada,527
1813,2020-12-08,Diamond Princess,Canada,1
1814,2020-12-08,Grand Princess,Canada,0
1815,2020-12-08,Manitoba,Canada,407
1816,2020-12-08,New Brunswick,Canada,7
1817,2020-12-08,Newfoundland and Labrador,Canada,4
1818,2020-12-08,Northwest Territories,Canada,0
1819,2020-12-08,Nova Scotia,Canada,65
1820,2020-12-08,Nunavut,Canada,0
1821,2020-12-08,Ontario,Canada,3816
1822,2020-12-08,Prince Edward Island,Canada,0
1823,2020-12-08,Quebec,Canada,7277
1824,2020-12-08,Repatriated Travellers,Canada,0
1825,2020-12-08,Saskatchewan,Canada,60
1826,2020-12-08,Yukon,Canada,1
1827,2020-12-08,Antofagasta,Chile,567
1828,2020-12-08,Araucania,Chile,250
1829,2020-12-08,Arica y Parinacota,Chile,211
1830,2020-12-08,Atacama,Chile,107
1831,2020-12-08,Aysen,Chile,15
1832,2020-12-08,Biobio,Chile,638
1833,2020-12-08,Coquimbo,Chile,274
1834,2020-12-08,Los Lagos,Chile,221
1835,2020-12-08,Los Rios,Chile,62
1836,2020-12-08,Magallanes,Chile,208
1837,2020-12-08,Maule,Chile,502
1838,2020-12-08,Metropolitana,Chile,10439
1839,2020-12-08,Nuble,Chile,183
1840,2020-12-08,OHiggins,Chile,555
1841,2020-12-08,Tarapaca,Chile,260
1842,2020-12-08,Unknown,Chile,1
1843,2020-12-08,Valparaiso,Chile,1170
1844,2020-12-08,Anhui,China,6
1845,2020-12-08,Beijing,China,9
1846,2020-12-08,Chongqing,China,6
1847,2020-12-08,Fujian,China,1
1848,2020-12-08,Gansu,China,2
1849,2020-12-08,Guangdong,China,8
1850,2020-12-08,Guangxi,China,2
1851,2020-12-08,Guizhou,China,2
1852,2020-12-08,Hainan,China,6
1853,2020-12-08,Hebei,China,6
1854,2020-12-08,Heilongjiang,China,13
1855,2020-12-08,Henan,China,22
1856,2020-12-08,Hong Kong,China,112
1857,2020-12-08,Hubei,China,4512
1858,2020-12-08,Hunan,China,4
1859,2020-12-08,Inner Mongolia,China,1
1860,2020-12-08,Jiangsu,China,0
1861,2020-12-08,Jiangxi,China,1
1862,2020-12-08,Jilin,China,2
1863,2020-12-08,Liaoning,China,2
1864,2020-12-08,Macau,China,0
1865,2020-12-08,Ningxia,China,0
1866,2020-12-08,Qinghai,China,0
1867,2020-12-08,Shaanxi,China,3
1868,2020-12-08,Shandong,China,7
1869,2020-12-08,Shanghai,China,7
1870,2020-12-08,Shanxi,China,0
1871,2020-12-08,Sichuan,China,3
1872,2020-12-08,Tianjin,China,3
1873,2020-12-08,Tibet,China,0
1874,2020-12-08,Xinjiang,China,3
1875,2020-12-08,Yunnan,China,2
1876,2020-12-08,Zhejiang,China,1
1877,2020-12-08,Amazonas,Colombia,123
1878,2020-12-08,Antioquia,Colombia,4208
1879,2020-12-08,Arauca,Colombia,121
1880,2020-12-08,Atlantico,Colombia,3231
1881,2020-12-08,Bolivar,Colombia,942
1882,2020-12-08,Boyaca,Colombia,511
1883,2020-12-08,Caldas,Colombia,516
1884,2020-12-08,Capital District,Colombia,8744
1885,2020-12-08,Caqueta,Colombia,487
1886,2020-12-08,Casanare,Colombia,153
1887,2020-12-08,Cauca,Colombia,457
1888,2020-12-08,Cesar,Colombia,927
1889,2020-12-08,Choco,Colombia,166
1890,2020-12-08,Cordoba,Colombia,1658
1891,2020-12-08,Cundinamarca,Colombia,1468
1892,2020-12-08,Guainia,Colombia,19
1893,2020-12-08,Guaviare,Colombia,33
1894,2020-12-08,Huila,Colombia,1000
1895,2020-12-08,La Guajira,Colombia,493
1896,2020-12-08,Magdalena,Colombia,993
1897,2020-12-08,Meta,Colombia,648
1898,2020-12-08,Narino,Colombia,865
1899,2020-12-08,Norte de Santander,Colombia,1483
1900,2020-12-08,Putumayo,Colombia,229
1901,2020-12-08,Quindio,Colombia,492
1902,2020-12-08,Risaralda,Colombia,598
1903,2020-12-08,San Andres y Providencia,Colombia,34
1904,2020-12-08,Santander,Colombia,2083
1905,2020-12-08,Sucre,Colombia,658
1906,2020-12-08,Tolima,Colombia,968
1907,2020-12-08,Unknown,Colombia,0
1908,2020-12-08,Valle del Cauca,Colombia,3663
1909,2020-12-08,Vaupes,Colombia,12
1910,2020-12-08,Vichada,Colombia,12
1911,2020-12-08,Faroe Islands,Denmark,0
1912,2020-12-08,Greenland,Denmark,0
1913,2020-12-08,French Guiana,France,71
1914,2020-12-08,French Polynesia,France,79
1915,2020-12-08,Guadeloupe,France,149
1916,2020-12-08,Martinique,France,41
1917,2020-12-08,Mayotte,France,49
1918,2020-12-08,New Caledonia,France,0
1919,2020-12-08,Reunion,France,41
1920,2020-12-08,Saint Barthelemy,France,1
1921,2020-12-08,Saint Pierre and Miquelon,France,0
1922,2020-12-08,St Martin,France,12
1923,2020-12-08,Baden-Wurttemberg,Germany,3098
1924,2020-12-08,Bayern,Germany,4411
1925,2020-12-08,Berlin,Germany,699
1926,2020-12-08,Brandenburg,Germany,463
1927,2020-12-08,Bremen,Germany,139
1928,2020-12-08,Hamburg,Germany,425
1929,2020-12-08,Hessen,Germany,1529
1930,2020-12-08,Mecklenburg-Vorpommern,Germany,78
1931,2020-12-08,Niedersachsen,Germany,1277
1932,2020-12-08,Nordrhein-Westfalen,Germany,4064
1933,2020-12-08,Rheinland-Pfalz,Germany,702
1934,2020-12-08,Saarland,Germany,306
1935,2020-12-08,Sachsen,Germany,1307
1936,2020-12-08,Sachsen-Anhalt,Germany,215
1937,2020-12-08,Schleswig-Holstein,Germany,269
1938,2020-12-08,Thuringen,Germany,452
1939,2020-12-08,Unknown,Germany,0
1940,2020-12-08,Andaman and Nicobar Islands,India,61
1941,2020-12-08,Andhra Pradesh,India,7038
1942,2020-12-08,Arunachal Pradesh,India,55
1943,2020-12-08,Assam,India,995
1944,2020-12-08,Bihar,India,1297
1945,2020-12-08,Chandigarh,India,293
1946,2020-12-08,Chhattisgarh,India,3010
1947,2020-12-08,Dadra and Nagar Haveli and Daman and Diu,India,2
1948,2020-12-08,Delhi,India,9706
1949,2020-12-08,Goa,India,701
1950,2020-12-08,Gujarat,India,4095
1951,2020-12-08,Haryana,India,2611
1952,2020-12-08,Himachal Pradesh,India,739
1953,2020-12-08,Jammu and Kashmir,India,1755
1954,2020-12-08,Jharkhand,India,988
1955,2020-12-08,Karnataka,India,11867
1956,2020-12-08,Kerala,India,2441
1957,2020-12-08,Ladakh,India,121
1958,2020-12-08,Lakshadweep,India,0
1959,2020-12-08,Madhya Pradesh,India,3347
1960,2020-12-08,Maharashtra,India,47774
1961,2020-12-08,Manipur,India,309
1962,2020-12-08,Meghalaya,India,120
1963,2020-12-08,Mizoram,India,6
1964,2020-12-08,Nagaland,India,66
1965,2020-12-08,Odisha,India,1778
1966,2020-12-08,Puducherry,India,615
1967,2020-12-08,Punjab,India,4934
1968,2020-12-08,Rajasthan,India,2448
1969,2020-12-08,Sikkim,India,117
1970,2020-12-08,Tamil Nadu,India,11809
1971,2020-12-08,Telangana,India,1477
1972,2020-12-08,Tripura,India,373
1973,2020-12-08,Unknown,India,0
1974,2020-12-08,Uttar Pradesh,India,7944
1975,2020-12-08,Uttarakhand,India,1295
1976,2020-12-08,West Bengal,India,8771
1977,2020-12-08,Abruzzo,Italy,989
1978,2020-12-08,Basilicata,Italy,180
1979,2020-12-08,Calabria,Italy,353
1980,2020-12-08,Campania,Italy,2029
1981,2020-12-08,Emilia-Romagna,Italy,6219
1982,2020-12-08,Friuli Venezia Giulia,Italy,1059
1983,2020-12-08,Lazio,Italy,2668
1984,2020-12-08,Liguria,Italy,2544
1985,2020-12-08,Lombardia,Italy,23080
1986,2020-12-08,Marche,Italy,1337
1987,2020-12-08,Molise,Italy,141
1988,2020-12-08,P.A. Bolzano,Italy,583
1989,2020-12-08,P.A. Trento,Italy,707
1990,2020-12-08,Piemonte,Italy,6687
1991,2020-12-08,Puglia,Italy,1736
1992,2020-12-08,Sardegna,Italy,539
1993,2020-12-08,Sicilia,Italy,1793
1994,2020-12-08,Toscana,Italy,2898
1995,2020-12-08,Umbria,Italy,468
1996,2020-12-08,Valle d'Aosta,Italy,335
1997,2020-12-08,Veneto,Italy,4261
1998,2020-12-08,Aichi,Japan,120
1999,2020-12-08,Akita,Japan,1
2000,2020-12-08,Aomori,Japan,6
2001,2020-12-08,Chiba,Japan,92
2002,2020-12-08,Ehime,Japan,6
2003,2020-12-08,Fukui,Japan,11
2004,2020-12-08,Fukuoka,Japan,108
2005,2020-12-08,Fukushima,Japan,9
2006,2020-12-08,Gifu,Japan,15
2007,2020-12-08,Gunma,Japan,21
2008,2020-12-08,Hiroshima,Japan,6
2009,2020-12-08,Hokkaido,Japan,249
2010,2020-12-08,Hyogo,Japan,91
2011,2020-12-08,Ibaraki,Japan,24
2012,2020-12-08,Ishikawa,Japan,51
2013,2020-12-08,Iwate,Japan,6
2014,2020-12-08,Kagawa,Japan,3
2015,2020-12-08,Kagoshima,Japan,15
2016,2020-12-08,Kanagawa,Japan,214
2017,2020-12-08,Kochi,Japan,4
2018,2020-12-08,Kumamoto,Japan,14
2019,2020-12-08,Kyoto,Japan,38
2020,2020-12-08,Mie,Japan,9
2021,2020-12-08,Miyagi,Japan,10
2022,2020-12-08,Miyazaki,Japan,1
2023,2020-12-08,Nagano,Japan,6
2024,2020-12-08,Nagasaki,Japan,3
2025,2020-12-08,Nara,Japan,12
2026,2020-12-08,Niigata,Japan,0
2027,2020-12-08,Oita,Japan,3
2028,2020-12-08,Okayama,Japan,11
2029,2020-12-08,Okinawa,Japan,77
2030,2020-12-08,Osaka,Japan,330
2031,2020-12-08,Port Quarantine,Japan,1
2032,2020-12-08,Saga,Japan,2
2033,2020-12-08,Saitama,Japan,156
2034,2020-12-08,Shiga,Japan,11
2035,2020-12-08,Shimane,Japan,0
2036,2020-12-08,Shizuoka,Japan,16
2037,2020-12-08,Tochigi,Japan,2
2038,2020-12-08,Tokushima,Japan,9
2039,2020-12-08,Tokyo,Japan,492
2040,2020-12-08,Tottori,Japan,0
2041,2020-12-08,Toyama,Japan,26
2042,2020-12-08,Unknown,Japan,0
2043,2020-12-08,Wakayama,Japan,7
2044,2020-12-08,Yamagata,Japan,1
2045,2020-12-08,Yamaguchi,Japan,2
2046,2020-12-08,Yamanashi,Japan,8
2047,2020-12-08,Aguascalientes,Mexico,1151
2048,2020-12-08,Baja California,Mexico,4546
2049,2020-12-08,Baja California Sur,Mexico,683
2050,2020-12-08,Campeche,Mexico,932
2051,2020-12-08,Chiapas,Mexico,1174
2052,2020-12-08,Chihuahua,Mexico,3876
2053,2020-12-08,Ciudad de Mexico,Mexico,14096
2054,2020-12-08,Coahuila,Mexico,3567
2055,2020-12-08,Colima,Mexico,760
2056,2020-12-08,Durango,Mexico,1280
2057,2020-12-08,Guanajuato,Mexico,4273
2058,2020-12-08,Guerrero,Mexico,2525
2059,2020-12-08,Hidalgo,Mexico,2839
2060,2020-12-08,Jalisco,Mexico,5048
2061,2020-12-08,Mexico,Mexico,16204
2062,2020-12-08,Michoacan,Mexico,2383
2063,2020-12-08,Morelos,Mexico,1320
2064,2020-12-08,Nayarit,Mexico,943
2065,2020-12-08,Nuevo Leon,Mexico,4681
2066,2020-12-08,Oaxaca,Mexico,1967
2067,2020-12-08,Puebla,Mexico,5239
2068,2020-12-08,Queretaro,Mexico,1533
2069,2020-12-08,Quintana Roo,Mexico,1957
2070,2020-12-08,San Luis Potosi,Mexico,2626
2071,2020-12-08,Sinaloa,Mexico,4033
2072,2020-12-08,Sonora,Mexico,3549
2073,2020-12-08,Tabasco,Mexico,3084
2074,2020-12-08,Tamaulipas,Mexico,3038
2075,2020-12-08,Tlaxcala,Mexico,1296
2076,2020-12-08,Unknown,Mexico,0
2077,2020-12-08,Veracruz,Mexico,5968
2078,2020-12-08,Yucatan,Mexico,2063
2079,2020-12-08,Zacatecas,Mexico,1440
2080,2020-12-08,Aruba,Netherlands,45
2081,2020-12-08,"Bonaire, Sint Eustatius and Saba",Netherlands,3
2082,2020-12-08,Curacao,Netherlands,8
2083,2020-12-08,Drenthe,Netherlands,116
2084,2020-12-08,Flevoland,Netherlands,146
2085,2020-12-08,Friesland,Netherlands,142
2086,2020-12-08,Gelderland,Netherlands,1091
2087,2020-12-08,Groningen,Netherlands,54
2088,2020-12-08,Limburg,Netherlands,907
2089,2020-12-08,Noord-Brabant,Netherlands,2088
2090,2020-12-08,Noord-Holland,Netherlands,1331
2091,2020-12-08,Overijssel,Netherlands,556
2092,2020-12-08,Sint Maarten,Netherlands,26
2093,2020-12-08,Unknown,Netherlands,29
2094,2020-12-08,Utrecht,Netherlands,724
2095,2020-12-08,Zeeland,Netherlands,104
2096,2020-12-08,Zuid-Holland,Netherlands,2416
2097,2020-12-08,Azad Jammu and Kashmir,Pakistan,182
2098,2020-12-08,Balochistan,Pakistan,169
2099,2020-12-08,Gilgit-Baltistan,Pakistan,98
2100,2020-12-08,Islamabad,Pakistan,341
2101,2020-12-08,Khyber Pakhtunkhwa,Pakistan,1419
2102,2020-12-08,Punjab,Pakistan,3218
2103,2020-12-08,Sindh,Pakistan,3060
2104,2020-12-08,Amazonas,Peru,243
2105,2020-12-08,Ancash,Peru,1441
2106,2020-12-08,Apurimac,Peru,139
2107,2020-12-08,Arequipa,Peru,1548
2108,2020-12-08,Ayacucho,Peru,358
2109,2020-12-08,Cajamarca,Peru,571
2110,2020-12-08,Callao,Peru,1921
2111,2020-12-08,Cusco,Peru,507
2112,2020-12-08,Huancavelica,Peru,135
2113,2020-12-08,Huanuco,Peru,458
2114,2020-12-08,Ica,Peru,1734
2115,2020-12-08,Junin,Peru,916
2116,2020-12-08,La Libertad,Peru,2391
2117,2020-12-08,Lambayeque,Peru,1868
2118,2020-12-08,Lima,Peru,16242
2119,2020-12-08,Loreto,Peru,989
2120,2020-12-08,Madre de Dios,Peru,151
2121,2020-12-08,Moquegua,Peru,289
2122,2020-12-08,Pasco,Peru,127
2123,2020-12-08,Piura,Peru,2131
2124,2020-12-08,Puno,Peru,375
2125,2020-12-08,San Martin,Peru,780
2126,2020-12-08,Tacna,Peru,255
2127,2020-12-08,Tumbes,Peru,333
2128,2020-12-08,Ucayali,Peru,372
2129,2020-12-08,Unknown,Peru,0
2130,2020-12-08,Adygea Republic,Russia,69
2131,2020-12-08,Altai Krai,Russia,629
2132,2020-12-08,Altai Republic,Russia,41
2133,2020-12-08,Amur Oblast,Russia,98
2134,2020-12-08,Arkhangelsk Oblast,Russia,355
2135,2020-12-08,Astrakhan Oblast,Russia,280
2136,2020-12-08,Bashkortostan Republic,Russia,92
2137,2020-12-08,Belgorod Oblast,Russia,90
2138,2020-12-08,Bryansk Oblast,Russia,149
2139,2020-12-08,Buryatia Republic,Russia,477
2140,2020-12-08,Chechen Republic,Russia,80
2141,2020-12-08,Chelyabinsk Oblast,Russia,335
2142,2020-12-08,Chukotka Autonomous Okrug,Russia,4
2143,2020-12-08,Chuvashia Republic,Russia,325
2144,2020-12-08,Dagestan Republic,Russia,1010
2145,2020-12-08,Ingushetia Republic,Russia,118
2146,2020-12-08,Irkutsk Oblast,Russia,868
2147,2020-12-08,Ivanovo Oblast,Russia,291
2148,2020-12-08,Jewish Autonomous Okrug,Russia,51
2149,2020-12-08,Kabardino-Balkarian Republic,Russia,229
2150,2020-12-08,Kaliningrad Oblast,Russia,123
2151,2020-12-08,Kalmykia Republic,Russia,166
2152,2020-12-08,Kaluga Oblast,Russia,118
2153,2020-12-08,Kamchatka Krai,Russia,79
2154,2020-12-08,Karachay-Cherkess Republic,Russia,36
2155,2020-12-08,Karelia Republic,Russia,117
2156,2020-12-08,Kemerovo Oblast,Russia,403
2157,2020-12-08,Khabarovsk Krai,Russia,170
2158,2020-12-08,Khakassia Republic,Russia,150
2159,2020-12-08,Khanty-Mansi Autonomous Okrug,Russia,445
2160,2020-12-08,Kirov Oblast,Russia,203
2161,2020-12-08,Komi Republic,Russia,417
2162,2020-12-08,Kostroma Oblast,Russia,196
2163,2020-12-08,Krasnodar Krai,Russia,651
2164,2020-12-08,Krasnoyarsk Krai,Russia,1254
2165,2020-12-08,Kurgan Oblast,Russia,119
2166,2020-12-08,Kursk Oblast,Russia,220
2167,2020-12-08,Leningrad Oblast,Russia,158
2168,2020-12-08,Lipetsk Oblast,Russia,140
2169,2020-12-08,Magadan Oblast,Russia,56
2170,2020-12-08,Mari El Republic,Russia,100
2171,2020-12-08,Mordovia Republic,Russia,68
2172,2020-12-08,Moscow,Russia,9425
2173,2020-12-08,Moscow Oblast,Russia,2283
2174,2020-12-08,Murmansk Oblast,Russia,513
2175,2020-12-08,Nenets Autonomous Okrug,Russia,0
2176,2020-12-08,Nizhny Novgorod Oblast,Russia,1276
2177,2020-12-08,North Ossetia - Alania Republic,Russia,79
2178,2020-12-08,Novgorod Oblast,Russia,89
2179,2020-12-08,Novosibirsk Oblast,Russia,792
2180,2020-12-08,Omsk Oblast,Russia,688
2181,2020-12-08,Orel Oblast,Russia,213
2182,2020-12-08,Orenburg Oblast,Russia,236
2183,2020-12-08,Penza Oblast,Russia,258
2184,2020-12-08,Perm Krai,Russia,740
2185,2020-12-08,Primorsky Krai,Russia,262
2186,2020-12-08,Pskov Oblast,Russia,77
2187,2020-12-08,Rostov Oblast,Russia,1496
2188,2020-12-08,Ryazan Oblast,Russia,98
2189,2020-12-08,Saint Petersburg,Russia,5861
2190,2020-12-08,Sakha (Yakutiya) Republic,Russia,313
2191,2020-12-08,Sakhalin Oblast,Russia,9
2192,2020-12-08,Samara Oblast,Russia,455
2193,2020-12-08,Saratov Oblast,Russia,278
2194,2020-12-08,Smolensk Oblast,Russia,287
2195,2020-12-08,Stavropol Krai,Russia,593
2196,2020-12-08,Sverdlovsk Oblast,Russia,1118
2197,2020-12-08,Tambov Oblast,Russia,125
2198,2020-12-08,Tatarstan Republic,Russia,150
2199,2020-12-08,Tomsk Oblast,Russia,182
2200,2020-12-08,Tula Oblast,Russia,517
2201,2020-12-08,Tver Oblast,Russia,400
2202,2020-12-08,Tyumen Oblast,Russia,143
2203,2020-12-08,Tyva Republic,Russia,138
2204,2020-12-08,Udmurt Republic,Russia,304
2205,2020-12-08,Ulyanovsk Oblast,Russia,395
2206,2020-12-08,Vladimir Oblast,Russia,347
2207,2020-12-08,Volgograd Oblast,Russia,339
2208,2020-12-08,Vologda Oblast,Russia,241
2209,2020-12-08,Voronezh Oblast,Russia,708
2210,2020-12-08,Yamalo-Nenets Autonomous Okrug,Russia,275
2211,2020-12-08,Yaroslavl Oblast,Russia,100
2212,2020-12-08,Zabaykalsky Krai,Russia,339
2213,2020-12-08,Andalusia,Spain,4367
2214,2020-12-08,Aragon,Spain,2395
2215,2020-12-08,Asturias,Spain,1153
2216,2020-12-08,Baleares,Spain,425
2217,2020-12-08,C. Valenciana,Spain,2460
2218,2020-12-08,Canarias,Spain,346
2219,2020-12-08,Cantabria,Spain,331
2220,2020-12-08,Castilla - La Mancha,Spain,3839
2221,2020-12-08,Castilla y Leon,Spain,4698
2222,2020-12-08,Catalonia,Spain,8171
2223,2020-12-08,Ceuta,Spain,55
2224,2020-12-08,Extremadura,Spain,982
2225,2020-12-08,Galicia,Spain,1253
2226,2020-12-08,La Rioja,Spain,567
2227,2020-12-08,Madrid,Spain,11445
2228,2020-12-08,Melilla,Spain,42
2229,2020-12-08,Murcia,Spain,635
2230,2020-12-08,Navarra,Spain,908
2231,2020-12-08,Pais Vasco,Spain,2574
2232,2020-12-08,Unknown,Spain,0
2233,2020-12-08,Blekinge,Sweden,23
2234,2020-12-08,Dalarna,Sweden,198
2235,2020-12-08,Gavleborg,Sweden,204
2236,2020-12-08,Gotland,Sweden,15
2237,2020-12-08,Halland,Sweden,111
2238,2020-12-08,Jamtland Harjedalen,Sweden,69
2239,2020-12-08,Jonkoping,Sweden,241
2240,2020-12-08,Kalmar,Sweden,80
2241,2020-12-08,Kronoberg,Sweden,153
2242,2020-12-08,Norrbotten,Sweden,107
2243,2020-12-08,Orebro,Sweden,198
2244,2020-12-08,Ostergotland,Sweden,302
2245,2020-12-08,Skane,Sweden,450
2246,2020-12-08,Sormland,Sweden,281
2247,2020-12-08,Stockholm,Sweden,2793
2248,2020-12-08,Uppsala,Sweden,306
2249,2020-12-08,Varmland,Sweden,92
