,Date,State,Country,Recovered
0,2020-11-16,Australian Capital Territory,Australia,111
1,2020-11-16,New South Wales,Australia,3156
2,2020-11-16,Northern Territory,Australia,38
3,2020-11-16,Queensland,Australia,1171
4,2020-11-16,South Australia,Australia,495
5,2020-11-16,Tasmania,Australia,217
6,2020-11-16,Victoria,Australia,19523
7,2020-11-16,Western Australia,Australia,757
8,2020-11-16,Antwerp,Belgium,0
9,2020-11-16,Brussels,Belgium,0
10,2020-11-16,East Flanders,Belgium,0
11,2020-11-16,Flemish Brabant,Belgium,0
12,2020-11-16,Hainaut,Belgium,0
13,2020-11-16,Liege,Belgium,0
14,2020-11-16,Limburg,Belgium,0
15,2020-11-16,Luxembourg,Belgium,0
16,2020-11-16,Namur,Belgium,0
17,2020-11-16,Unknown,Belgium,0
18,2020-11-16,Walloon Brabant,Belgium,0
19,2020-11-16,West Flanders,Belgium,0
20,2020-11-16,Acre,Brazil,29425
21,2020-11-16,Alagoas,Brazil,89139
22,2020-11-16,Amapa,Brazil,45521
23,2020-11-16,Amazonas,Brazil,144258
24,2020-11-16,Bahia,Brazil,356425
25,2020-11-16,Ceara,Brazil,241466
26,2020-11-16,Distrito Federal,Brazil,210836
27,2020-11-16,Espirito Santo,Brazil,156968
28,2020-11-16,Goias,Brazil,257865
29,2020-11-16,Maranhao,Brazil,182795
30,2020-11-16,Mato Grosso,Brazil,142755
31,2020-11-16,Mato Grosso do Sul,Brazil,81625
32,2020-11-16,Minas Gerais,Brazil,352001
33,2020-11-16,Para,Brazil,244543
34,2020-11-16,Paraiba,Brazil,112055
35,2020-11-16,Parana,Brazil,171523
36,2020-11-16,Pernambuco,Brazil,151016
37,2020-11-16,Piaui,Brazil,116994
38,2020-11-16,Rio Grande do Norte,Brazil,47160
39,2020-11-16,Rio Grande do Sul,Brazil,254703
40,2020-11-16,Rio de Janeiro,Brazil,297514
41,2020-11-16,Rondonia,Brazil,67037
42,2020-11-16,Roraima,Brazil,55878
43,2020-11-16,Santa Catarina,Brazil,270580
44,2020-11-16,Sao Paulo,Brazil,1051778
45,2020-11-16,Sergipe,Brazil,78367
46,2020-11-16,Tocantins,Brazil,69225
47,2020-11-16,Alberta,Canada,29304
48,2020-11-16,British Columbia,Canada,15117
49,2020-11-16,Diamond Princess,Canada,0
50,2020-11-16,Grand Princess,Canada,13
51,2020-11-16,Manitoba,Canada,4070
52,2020-11-16,New Brunswick,Canada,339
53,2020-11-16,Newfoundland and Labrador,Canada,289
54,2020-11-16,Northwest Territories,Canada,10
55,2020-11-16,Nova Scotia,Canada,1058
56,2020-11-16,Nunavut,Canada,0
57,2020-11-16,Ontario,Canada,82137
58,2020-11-16,Prince Edward Island,Canada,64
59,2020-11-16,Quebec,Canada,104848
60,2020-11-16,Saskatchewan,Canada,3163
61,2020-11-16,Yukon,Canada,22
62,2020-11-16,Antofagasta,Chile,21065
63,2020-11-16,Araucania,Chile,13977
64,2020-11-16,Arica y Parinacota,Chile,9605
65,2020-11-16,Atacama,Chile,7825
66,2020-11-16,Aysen,Chile,1107
67,2020-11-16,Biobio,Chile,30669
68,2020-11-16,Coquimbo,Chile,12508
69,2020-11-16,Los Lagos,Chile,16440
70,2020-11-16,Los Rios,Chile,4138
71,2020-11-16,Magallanes,Chile,12772
72,2020-11-16,Maule,Chile,19012
73,2020-11-16,Metropolitana,Chile,288748
74,2020-11-16,Nuble,Chile,7612
75,2020-11-16,OHiggins,Chile,18472
76,2020-11-16,Tarapaca,Chile,12881
77,2020-11-16,Unknown,Chile,46
78,2020-11-16,Valparaiso,Chile,29823
79,2020-11-16,Anhui,China,985
80,2020-11-16,Beijing,China,932
81,2020-11-16,Chongqing,China,582
82,2020-11-16,Fujian,China,426
83,2020-11-16,Gansu,China,177
84,2020-11-16,Guangdong,China,1923
85,2020-11-16,Guangxi,China,258
86,2020-11-16,Guizhou,China,145
87,2020-11-16,Hainan,China,165
88,2020-11-16,Hebei,China,362
89,2020-11-16,Heilongjiang,China,936
90,2020-11-16,Henan,China,1259
91,2020-11-16,Hong Kong,China,5194
92,2020-11-16,Hubei,China,63627
93,2020-11-16,Hunan,China,1015
94,2020-11-16,Inner Mongolia,China,282
95,2020-11-16,Jiangsu,China,666
96,2020-11-16,Jiangxi,China,934
97,2020-11-16,Jilin,China,155
98,2020-11-16,Liaoning,China,280
99,2020-11-16,Macau,China,46
100,2020-11-16,Ningxia,China,75
101,2020-11-16,Qinghai,China,18
102,2020-11-16,Shaanxi,China,439
103,2020-11-16,Shandong,China,841
104,2020-11-16,Shanghai,China,1183
105,2020-11-16,Shanxi,China,213
106,2020-11-16,Sichuan,China,738
107,2020-11-16,Tianjin,China,267
108,2020-11-16,Tibet,China,1
109,2020-11-16,Xinjiang,China,960
110,2020-11-16,Yunnan,China,209
111,2020-11-16,Zhejiang,China,1279
112,2020-11-16,Amazonas,Colombia,2849
113,2020-11-16,Antioquia,Colombia,181026
114,2020-11-16,Arauca,Colombia,3479
115,2020-11-16,Atlantico,Colombia,70419
116,2020-11-16,Bolivar,Colombia,33456
117,2020-11-16,Boyaca,Colombia,16388
118,2020-11-16,Caldas,Colombia,17297
119,2020-11-16,Capital District,Colombia,321548
120,2020-11-16,Caqueta,Colombia,11243
121,2020-11-16,Casanare,Colombia,5453
122,2020-11-16,Cauca,Colombia,13212
123,2020-11-16,Cesar,Colombia,25600
124,2020-11-16,Choco,Colombia,4073
125,2020-11-16,Cordoba,Colombia,24835
126,2020-11-16,Cundinamarca,Colombia,43754
127,2020-11-16,Guainia,Colombia,1142
128,2020-11-16,Guaviare,Colombia,1616
129,2020-11-16,Huila,Colombia,25581
130,2020-11-16,La Guajira,Colombia,10121
131,2020-11-16,Magdalena,Colombia,16865
132,2020-11-16,Meta,Colombia,24126
133,2020-11-16,Narino,Colombia,21832
134,2020-11-16,Norte de Santander,Colombia,22419
135,2020-11-16,Putumayo,Colombia,4249
136,2020-11-16,Quindio,Colombia,12493
137,2020-11-16,Risaralda,Colombia,18652
138,2020-11-16,San Andres y Providencia,Colombia,1899
139,2020-11-16,Santander,Colombia,43006
140,2020-11-16,Sucre,Colombia,15055
141,2020-11-16,Tolima,Colombia,22674
142,2020-11-16,Unknown,Colombia,0
143,2020-11-16,Valle del Cauca,Colombia,86676
144,2020-11-16,Vaupes,Colombia,1083
145,2020-11-16,Vichada,Colombia,835
146,2020-11-16,Faroe Islands,Denmark,495
147,2020-11-16,Greenland,Denmark,17
148,2020-11-16,French Guiana,France,9995
149,2020-11-16,French Polynesia,France,4842
150,2020-11-16,Guadeloupe,France,2242
151,2020-11-16,Martinique,France,98
152,2020-11-16,Mayotte,France,2964
153,2020-11-16,New Caledonia,France,28
154,2020-11-16,Reunion,France,5928
155,2020-11-16,Saint Barthelemy,France,83
156,2020-11-16,Saint Pierre and Miquelon,France,12
157,2020-11-16,St Martin,France,551
158,2020-11-16,Baden-Wurttemberg,Germany,73833
159,2020-11-16,Bayern,Germany,104056
160,2020-11-16,Berlin,Germany,29700
161,2020-11-16,Brandenburg,Germany,9541
162,2020-11-16,Bremen,Germany,5561
163,2020-11-16,Hamburg,Germany,11400
164,2020-11-16,Hessen,Germany,38465
165,2020-11-16,Mecklenburg-Vorpommern,Germany,2991
166,2020-11-16,Niedersachsen,Germany,38274
167,2020-11-16,Nordrhein-Westfalen,Germany,128399
168,2020-11-16,Rheinland-Pfalz,Germany,18602
169,2020-11-16,Saarland,Germany,7902
170,2020-11-16,Sachsen,Germany,15843
171,2020-11-16,Sachsen-Anhalt,Germany,5471
172,2020-11-16,Schleswig-Holstein,Germany,8120
173,2020-11-16,Thuringen,Germany,7556
174,2020-11-16,Unknown,Germany,0
175,2020-11-16,Andaman and Nicobar Islands,India,4330
176,2020-11-16,Andhra Pradesh,India,828484
177,2020-11-16,Arunachal Pradesh,India,14500
178,2020-11-16,Assam,India,205639
179,2020-11-16,Bihar,India,219263
180,2020-11-16,Chandigarh,India,14468
181,2020-11-16,Chhattisgarh,India,188869
182,2020-11-16,Dadra and Nagar Haveli and Daman and Diu,India,3267
183,2020-11-16,Delhi,India,437801
184,2020-11-16,Goa,India,43656
185,2020-11-16,Gujarat,India,171932
186,2020-11-16,Haryana,India,178298
187,2020-11-16,Himachal Pradesh,India,22392
188,2020-11-16,Jammu and Kashmir,India,95342
189,2020-11-16,Jharkhand,India,102188
190,2020-11-16,Karnataka,India,822953
191,2020-11-16,Kerala,India,448207
192,2020-11-16,Ladakh,India,6385
193,2020-11-16,Lakshadweep,India,0
194,2020-11-16,Madhya Pradesh,India,171691
195,2020-11-16,Maharashtra,India,1615379
196,2020-11-16,Manipur,India,18593
197,2020-11-16,Meghalaya,India,9594
198,2020-11-16,Mizoram,India,2876
199,2020-11-16,Nagaland,India,8913
200,2020-11-16,Odisha,India,297862
201,2020-11-16,Puducherry,India,34732
202,2020-11-16,Punjab,India,131431
203,2020-11-16,Rajasthan,India,205414
204,2020-11-16,Sikkim,India,4125
205,2020-11-16,Tamil Nadu,India,730272
206,2020-11-16,Telangana,India,242084
207,2020-11-16,Tripura,India,30555
208,2020-11-16,Unknown,India,0
209,2020-11-16,Uttar Pradesh,India,480965
210,2020-11-16,Uttarakhand,India,62543
211,2020-11-16,West Bengal,India,394576
212,2020-11-16,Abruzzo,Italy,5469
213,2020-11-16,Basilicata,Italy,931
214,2020-11-16,Calabria,Italy,2880
215,2020-11-16,Campania,Italy,21901
216,2020-11-16,Emilia-Romagna,Italy,30275
217,2020-11-16,Friuli Venezia Giulia,Italy,8482
218,2020-11-16,Lazio,Italy,15319
219,2020-11-16,Liguria,Italy,25530
220,2020-11-16,Lombardia,Italy,138872
221,2020-11-16,Marche,Italy,8156
222,2020-11-16,Molise,Italy,916
223,2020-11-16,P.A. Bolzano,Italy,6614
224,2020-11-16,P.A. Trento,Italy,9082
225,2020-11-16,Piemonte,Italy,49190
226,2020-11-16,Puglia,Italy,8751
227,2020-11-16,Sardegna,Italy,4641
228,2020-11-16,Sicilia,Italy,11829
229,2020-11-16,Toscana,Italy,25216
230,2020-11-16,Umbria,Italy,7528
231,2020-11-16,Valle d'Aosta,Italy,2703
232,2020-11-16,Veneto,Italy,36525
233,2020-11-16,Aichi,Japan,6327
234,2020-11-16,Akita,Japan,65
235,2020-11-16,Aomori,Japan,235
236,2020-11-16,Chiba,Japan,5091
237,2020-11-16,Ehime,Japan,110
238,2020-11-16,Fukui,Japan,246
239,2020-11-16,Fukuoka,Japan,5156
240,2020-11-16,Fukushima,Japan,389
241,2020-11-16,Gifu,Japan,693
242,2020-11-16,Gunma,Japan,890
243,2020-11-16,Hiroshima,Japan,658
244,2020-11-16,Hokkaido,Japan,3324
245,2020-11-16,Hyogo,Japan,3399
246,2020-11-16,Ibaraki,Japan,779
247,2020-11-16,Ishikawa,Japan,766
248,2020-11-16,Iwate,Japan,28
249,2020-11-16,Kagawa,Japan,100
250,2020-11-16,Kagoshima,Japan,470
251,2020-11-16,Kanagawa,Japan,8932
252,2020-11-16,Kochi,Japan,140
253,2020-11-16,Kumamoto,Japan,815
254,2020-11-16,Kyoto,Japan,2065
255,2020-11-16,Mie,Japan,564
256,2020-11-16,Miyagi,Japan,778
257,2020-11-16,Miyazaki,Japan,370
258,2020-11-16,Nagano,Japan,345
259,2020-11-16,Nagasaki,Japan,242
260,2020-11-16,Nara,Japan,672
261,2020-11-16,Niigata,Japan,184
262,2020-11-16,Oita,Japan,158
263,2020-11-16,Okayama,Japan,259
264,2020-11-16,Okinawa,Japan,3347
265,2020-11-16,Osaka,Japan,13080
266,2020-11-16,Port Quarantine,Japan,514
267,2020-11-16,Saga,Japan,266
268,2020-11-16,Saitama,Japan,5864
269,2020-11-16,Shiga,Japan,559
270,2020-11-16,Shimane,Japan,141
271,2020-11-16,Shizuoka,Japan,687
272,2020-11-16,Tochigi,Japan,490
273,2020-11-16,Tokushima,Japan,156
274,2020-11-16,Tokyo,Japan,21368
275,2020-11-16,Tottori,Japan,41
276,2020-11-16,Toyama,Japan,397
277,2020-11-16,Unknown,Japan,8
278,2020-11-16,Wakayama,Japan,272
279,2020-11-16,Yamagata,Japan,83
280,2020-11-16,Yamaguchi,Japan,211
281,2020-11-16,Yamanashi,Japan,220
282,2020-11-16,Aguascalientes,Mexico,0
283,2020-11-16,Baja California,Mexico,0
284,2020-11-16,Baja California Sur,Mexico,0
285,2020-11-16,Campeche,Mexico,0
286,2020-11-16,Chiapas,Mexico,0
287,2020-11-16,Chihuahua,Mexico,0
288,2020-11-16,Ciudad de Mexico,Mexico,0
289,2020-11-16,Coahuila,Mexico,0
290,2020-11-16,Colima,Mexico,0
291,2020-11-16,Durango,Mexico,0
292,2020-11-16,Guanajuato,Mexico,0
293,2020-11-16,Guerrero,Mexico,0
294,2020-11-16,Hidalgo,Mexico,0
295,2020-11-16,Jalisco,Mexico,0
296,2020-11-16,Mexico,Mexico,0
297,2020-11-16,Michoacan,Mexico,0
298,2020-11-16,Morelos,Mexico,0
299,2020-11-16,Nayarit,Mexico,0
300,2020-11-16,Nuevo Leon,Mexico,0
301,2020-11-16,Oaxaca,Mexico,0
302,2020-11-16,Puebla,Mexico,0
303,2020-11-16,Queretaro,Mexico,0
304,2020-11-16,Quintana Roo,Mexico,0
305,2020-11-16,San Luis Potosi,Mexico,0
306,2020-11-16,Sinaloa,Mexico,0
307,2020-11-16,Sonora,Mexico,0
308,2020-11-16,Tabasco,Mexico,0
309,2020-11-16,Tamaulipas,Mexico,0
310,2020-11-16,Tlaxcala,Mexico,0
311,2020-11-16,Unknown,Mexico,750190
312,2020-11-16,Veracruz,Mexico,0
313,2020-11-16,Yucatan,Mexico,0
314,2020-11-16,Zacatecas,Mexico,0
315,2020-11-16,Aruba,Netherlands,4534
316,2020-11-16,"Bonaire, Sint Eustatius and Saba",Netherlands,151
317,2020-11-16,Curacao,Netherlands,928
318,2020-11-16,Drenthe,Netherlands,0
319,2020-11-16,Flevoland,Netherlands,0
320,2020-11-16,Friesland,Netherlands,0
321,2020-11-16,Gelderland,Netherlands,0
322,2020-11-16,Groningen,Netherlands,0
323,2020-11-16,Limburg,Netherlands,0
324,2020-11-16,Noord-Brabant,Netherlands,0
325,2020-11-16,Noord-Holland,Netherlands,0
326,2020-11-16,Overijssel,Netherlands,0
327,2020-11-16,Sint Maarten,Netherlands,835
328,2020-11-16,Unknown,Netherlands,0
329,2020-11-16,Utrecht,Netherlands,0
330,2020-11-16,Zeeland,Netherlands,0
331,2020-11-16,Zuid-Holland,Netherlands,0
332,2020-11-16,Azad Jammu and Kashmir,Pakistan,4007
333,2020-11-16,Balochistan,Pakistan,15852
334,2020-11-16,Gilgit-Baltistan,Pakistan,4203
335,2020-11-16,Islamabad,Pakistan,20274
336,2020-11-16,Khyber Pakhtunkhwa,Pakistan,39005
337,2020-11-16,Punjab,Pakistan,97776
338,2020-11-16,Sindh,Pakistan,142707
339,2020-11-16,Amazonas,Peru,0
340,2020-11-16,Ancash,Peru,0
341,2020-11-16,Apurimac,Peru,0
342,2020-11-16,Arequipa,Peru,0
343,2020-11-16,Ayacucho,Peru,0
344,2020-11-16,Cajamarca,Peru,0
345,2020-11-16,Callao,Peru,0
346,2020-11-16,Cusco,Peru,0
347,2020-11-16,Huancavelica,Peru,0
348,2020-11-16,Huanuco,Peru,0
349,2020-11-16,Ica,Peru,0
350,2020-11-16,Junin,Peru,0
351,2020-11-16,La Libertad,Peru,0
352,2020-11-16,Lambayeque,Peru,0
353,2020-11-16,Lima,Peru,0
354,2020-11-16,Loreto,Peru,0
355,2020-11-16,Madre de Dios,Peru,0
356,2020-11-16,Moquegua,Peru,0
357,2020-11-16,Pasco,Peru,0
358,2020-11-16,Piura,Peru,0
359,2020-11-16,Puno,Peru,0
360,2020-11-16,San Martin,Peru,0
361,2020-11-16,Tacna,Peru,0
362,2020-11-16,Tumbes,Peru,0
363,2020-11-16,Ucayali,Peru,0
364,2020-11-16,Unknown,Peru,858388
365,2020-11-16,Adygea Republic,Russia,5565
366,2020-11-16,Altai Krai,Russia,20043
367,2020-11-16,Altai Republic,Russia,7020
368,2020-11-16,Amur Oblast,Russia,6637
369,2020-11-16,Arkhangelsk Oblast,Russia,15113
370,2020-11-16,Astrakhan Oblast,Russia,8304
371,2020-11-16,Bashkortostan Republic,Russia,11142
372,2020-11-16,Belgorod Oblast,Russia,11966
373,2020-11-16,Bryansk Oblast,Russia,11270
374,2020-11-16,Buryatia Republic,Russia,12626
375,2020-11-16,Chechen Republic,Russia,2202
376,2020-11-16,Chelyabinsk Oblast,Russia,19182
377,2020-11-16,Chukotka Autonomous Okrug,Russia,240
378,2020-11-16,Chuvashia Republic,Russia,9558
379,2020-11-16,Dagestan Republic,Russia,15608
380,2020-11-16,Ingushetia Republic,Russia,6869
381,2020-11-16,Irkutsk Oblast,Russia,24082
382,2020-11-16,Ivanovo Oblast,Russia,9497
383,2020-11-16,Jewish Autonomous Okrug,Russia,1405
384,2020-11-16,Kabardino-Balkarian Republic,Russia,8185
385,2020-11-16,Kaliningrad Oblast,Russia,5682
386,2020-11-16,Kalmykia Republic,Russia,7867
387,2020-11-16,Kaluga Oblast,Russia,10606
388,2020-11-16,Kamchatka Krai,Russia,4315
389,2020-11-16,Karachay-Cherkess Republic,Russia,6816
390,2020-11-16,Karelia Republic,Russia,5114
391,2020-11-16,Kemerovo Oblast,Russia,14544
392,2020-11-16,Khabarovsk Krai,Russia,12934
393,2020-11-16,Khakassia Republic,Russia,6543
394,2020-11-16,Khanty-Mansi Autonomous Okrug,Russia,26152
395,2020-11-16,Kirov Oblast,Russia,8392
396,2020-11-16,Komi Republic,Russia,11880
397,2020-11-16,Kostroma Oblast,Russia,5760
398,2020-11-16,Krasnodar Krai,Russia,12456
399,2020-11-16,Krasnoyarsk Krai,Russia,23701
400,2020-11-16,Kurgan Oblast,Russia,6449
401,2020-11-16,Kursk Oblast,Russia,9690
402,2020-11-16,Leningrad Oblast,Russia,8267
403,2020-11-16,Lipetsk Oblast,Russia,7652
404,2020-11-16,Magadan Oblast,Russia,3940
405,2020-11-16,Mari El Republic,Russia,5711
406,2020-11-16,Mordovia Republic,Russia,7777
407,2020-11-16,Moscow,Russia,367613
408,2020-11-16,Moscow Oblast,Russia,71366
409,2020-11-16,Murmansk Oblast,Russia,18968
410,2020-11-16,Nenets Autonomous Okrug,Russia,303
411,2020-11-16,Nizhny Novgorod Oblast,Russia,40239
412,2020-11-16,North Ossetia - Alania Republic,Russia,6039
413,2020-11-16,Novgorod Oblast,Russia,5725
414,2020-11-16,Novosibirsk Oblast,Russia,16307
415,2020-11-16,Omsk Oblast,Russia,14918
416,2020-11-16,Orel Oblast,Russia,10819
417,2020-11-16,Orenburg Oblast,Russia,17732
418,2020-11-16,Penza Oblast,Russia,13271
419,2020-11-16,Perm Krai,Russia,11070
420,2020-11-16,Primorsky Krai,Russia,13806
421,2020-11-16,Pskov Oblast,Russia,5069
422,2020-11-16,Rostov Oblast,Russia,28236
423,2020-11-16,Ryazan Oblast,Russia,9006
424,2020-11-16,Saint Petersburg,Russia,48663
425,2020-11-16,Sakha (Yakutiya) Republic,Russia,10176
426,2020-11-16,Sakhalin Oblast,Russia,6329
427,2020-11-16,Samara Oblast,Russia,16842
428,2020-11-16,Saratov Oblast,Russia,16720
429,2020-11-16,Smolensk Oblast,Russia,7081
430,2020-11-16,Stavropol Krai,Russia,20172
431,2020-11-16,Sverdlovsk Oblast,Russia,32822
432,2020-11-16,Tambov Oblast,Russia,9219
433,2020-11-16,Tatarstan Republic,Russia,8128
434,2020-11-16,Tomsk Oblast,Russia,9755
435,2020-11-16,Tula Oblast,Russia,12073
436,2020-11-16,Tver Oblast,Russia,7134
437,2020-11-16,Tyumen Oblast,Russia,10294
438,2020-11-16,Tyva Republic,Russia,9970
439,2020-11-16,Udmurt Republic,Russia,9395
440,2020-11-16,Ulyanovsk Oblast,Russia,19407
441,2020-11-16,Vladimir Oblast,Russia,8534
442,2020-11-16,Volgograd Oblast,Russia,21706
443,2020-11-16,Vologda Oblast,Russia,7369
444,2020-11-16,Voronezh Oblast,Russia,27698
445,2020-11-16,Yamalo-Nenets Autonomous Okrug,Russia,16097
446,2020-11-16,Yaroslavl Oblast,Russia,12470
447,2020-11-16,Zabaykalsky Krai,Russia,12262
448,2020-11-16,Andalusia,Spain,10671
449,2020-11-16,Aragon,Spain,3772
450,2020-11-16,Asturias,Spain,1063
451,2020-11-16,Baleares,Spain,1533
452,2020-11-16,C. Valenciana,Spain,9970
453,2020-11-16,Canarias,Spain,1537
454,2020-11-16,Cantabria,Spain,2287
455,2020-11-16,Castilla - La Mancha,Spain,6392
456,2020-11-16,Castilla y Leon,Spain,8716
457,2020-11-16,Catalonia,Spain,26203
458,2020-11-16,Ceuta,Spain,163
459,2020-11-16,Extremadura,Spain,2652
460,2020-11-16,Galicia,Spain,9204
461,2020-11-16,La Rioja,Spain,3107
462,2020-11-16,Madrid,Spain,40736
463,2020-11-16,Melilla,Spain,125
464,2020-11-16,Murcia,Spain,2180
465,2020-11-16,Navarra,Spain,3905
466,2020-11-16,Pais Vasco,Spain,16160
467,2020-11-16,Unknown,Spain,0
468,2020-11-16,Blekinge,Sweden,0
469,2020-11-16,Dalarna,Sweden,0
470,2020-11-16,Gavleborg,Sweden,0
471,2020-11-16,Gotland,Sweden,0
472,2020-11-16,Halland,Sweden,0
473,2020-11-16,Jamtland Harjedalen,Sweden,0
474,2020-11-16,Jonkoping,Sweden,0
475,2020-11-16,Kalmar,Sweden,0
476,2020-11-16,Kronoberg,Sweden,0
477,2020-11-16,Norrbotten,Sweden,0
478,2020-11-16,Orebro,Sweden,0
479,2020-11-16,Ostergotland,Sweden,0
480,2020-11-16,Skane,Sweden,0
481,2020-11-16,Sormland,Sweden,0
482,2020-11-16,Stockholm,Sweden,0
483,2020-11-16,Uppsala,Sweden,0
484,2020-11-16,Varmland,Sweden,0
485,2020-11-16,Vasterbotten,Sweden,0
486,2020-11-16,Vasternorrland,Sweden,0
487,2020-11-16,Vastmanland,Sweden,0
488,2020-11-16,Vastra Gotaland,Sweden,0
489,2020-11-16,Alabama,US,0
490,2020-11-16,Alaska,US,0
491,2020-11-16,Arizona,US,0
492,2020-11-16,Arkansas,US,0
493,2020-11-16,California,US,0
494,2020-11-16,Colorado,US,0
495,2020-11-16,Connecticut,US,0
496,2020-11-16,Delaware,US,0
497,2020-11-16,District of Columbia,US,0
498,2020-11-16,Florida,US,0
499,2020-11-16,Georgia,US,0
500,2020-11-16,Guam,US,0
501,2020-11-16,Hawaii,US,0
502,2020-11-16,Idaho,US,0
503,2020-11-16,Illinois,US,0
504,2020-11-16,Indiana,US,0
505,2020-11-16,Iowa,US,0
506,2020-11-16,Kansas,US,0
507,2020-11-16,Kentucky,US,0
508,2020-11-16,Louisiana,US,0
509,2020-11-16,Maine,US,0
510,2020-11-16,Maryland,US,0
511,2020-11-16,Massachusetts,US,0
512,2020-11-16,Michigan,US,0
513,2020-11-16,Minnesota,US,0
514,2020-11-16,Mississippi,US,0
515,2020-11-16,Missouri,US,0
516,2020-11-16,Montana,US,0
517,2020-11-16,Nebraska,US,0
518,2020-11-16,Nevada,US,0
519,2020-11-16,New Hampshire,US,0
520,2020-11-16,New Jersey,US,0
521,2020-11-16,New Mexico,US,0
522,2020-11-16,New York,US,0
523,2020-11-16,North Carolina,US,0
524,2020-11-16,North Dakota,US,0
525,2020-11-16,Northern Mariana Islands,US,0
526,2020-11-16,Ohio,US,0
527,2020-11-16,Oklahoma,US,0
528,2020-11-16,Oregon,US,0
529,2020-11-16,Pennsylvania,US,0
530,2020-11-16,Puerto Rico,US,0
531,2020-11-16,Recovered,US,4174884
532,2020-11-16,Rhode Island,US,0
533,2020-11-16,South Carolina,US,0
534,2020-11-16,South Dakota,US,0
535,2020-11-16,Tennessee,US,0
536,2020-11-16,Texas,US,0
537,2020-11-16,Utah,US,0
538,2020-11-16,Vermont,US,0
539,2020-11-16,Virgin Islands,US,0
540,2020-11-16,Virginia,US,0
541,2020-11-16,Washington,US,0
542,2020-11-16,West Virginia,US,0
543,2020-11-16,Wisconsin,US,0
544,2020-11-16,Wyoming,US,0
545,2020-11-16,Cherkasy Oblast,Ukraine,7146
546,2020-11-16,Chernihiv Oblast,Ukraine,2593
547,2020-11-16,Chernivtsi Oblast,Ukraine,12114
548,2020-11-16,Crimea Republic*,Ukraine,7805
549,2020-11-16,Dnipropetrovsk Oblast,Ukraine,8730
550,2020-11-16,Donetsk Oblast,Ukraine,6893
551,2020-11-16,Ivano-Frankivsk Oblast,Ukraine,11953
552,2020-11-16,Kharkiv Oblast,Ukraine,14611
553,2020-11-16,Kherson Oblast,Ukraine,2747
554,2020-11-16,Khmelnytskyi Oblast,Ukraine,11724
555,2020-11-16,Kiev,Ukraine,18759
556,2020-11-16,Kiev Oblast,Ukraine,9986
557,2020-11-16,Kirovohrad Oblast,Ukraine,1782
558,2020-11-16,Luhansk Oblast,Ukraine,2648
559,2020-11-16,Lviv Oblast,Ukraine,24393
560,2020-11-16,Mykolaiv Oblast,Ukraine,3835
561,2020-11-16,Odessa Oblast,Ukraine,7842
562,2020-11-16,Poltava Oblast,Ukraine,6493
563,2020-11-16,Rivne Oblast,Ukraine,18276
564,2020-11-16,Sevastopol*,Ukraine,2615
565,2020-11-16,Sumy Oblast,Ukraine,6708
566,2020-11-16,Ternopil Oblast,Ukraine,18741
567,2020-11-16,Vinnytsia Oblast,Ukraine,7920
568,2020-11-16,Volyn Oblast,Ukraine,11881
569,2020-11-16,Zakarpattia Oblast,Ukraine,8382
570,2020-11-16,Zaporizhia Oblast,Ukraine,3021
571,2020-11-16,Zhytomyr Oblast,Ukraine,12266
572,2020-11-16,Anguilla,United Kingdom,3
573,2020-11-16,Bermuda,United Kingdom,189
574,2020-11-16,British Virgin Islands,United Kingdom,70
575,2020-11-16,Cayman Islands,United Kingdom,240
576,2020-11-16,Channel Islands,United Kingdom,816
577,2020-11-16,England,United Kingdom,0
578,2020-11-16,Falkland Islands (Malvinas),United Kingdom,13
579,2020-11-16,Gibraltar,United Kingdom,754
580,2020-11-16,Isle of Man,United Kingdom,329
581,2020-11-16,Montserrat,United Kingdom,12
582,2020-11-16,Northern Ireland,United Kingdom,0
583,2020-11-16,Scotland,United Kingdom,0
584,2020-11-16,Turks and Caicos Islands,United Kingdom,695
585,2020-11-16,Unknown,United Kingdom,0
586,2020-11-16,Wales,United Kingdom,0
587,2020-11-17,Australian Capital Territory,Australia,111
588,2020-11-17,New South Wales,Australia,3166
589,2020-11-17,Northern Territory,Australia,38
590,2020-11-17,Queensland,Australia,1171
591,2020-11-17,South Australia,Australia,506
592,2020-11-17,Tasmania,Australia,217
593,2020-11-17,Victoria,Australia,19523
594,2020-11-17,Western Australia,Australia,767
595,2020-11-17,Antwerp,Belgium,0
596,2020-11-17,Brussels,Belgium,0
597,2020-11-17,East Flanders,Belgium,0
598,2020-11-17,Flemish Brabant,Belgium,0
599,2020-11-17,Hainaut,Belgium,0
600,2020-11-17,Liege,Belgium,0
601,2020-11-17,Limburg,Belgium,0
602,2020-11-17,Luxembourg,Belgium,0
603,2020-11-17,Namur,Belgium,0
604,2020-11-17,Unknown,Belgium,0
605,2020-11-17,Walloon Brabant,Belgium,0
606,2020-11-17,West Flanders,Belgium,0
607,2020-11-17,Acre,Brazil,29519
608,2020-11-17,Alagoas,Brazil,89437
609,2020-11-17,Amapa,Brazil,45647
610,2020-11-17,Amazonas,Brazil,145075
611,2020-11-17,Bahia,Brazil,359648
612,2020-11-17,Ceara,Brazil,242630
613,2020-11-17,Distrito Federal,Brazil,211948
614,2020-11-17,Espirito Santo,Brazil,158852
615,2020-11-17,Goias,Brazil,259056
616,2020-11-17,Maranhao,Brazil,183102
