,Date,State,Country,Confirmed
0,2020-11-16,Australian Capital Territory,Australia,114
1,2020-11-16,New South Wales,Australia,4498
2,2020-11-16,Northern Territory,Australia,46
3,2020-11-16,Queensland,Australia,1185
4,2020-11-16,South Australia,Australia,544
5,2020-11-16,Tasmania,Australia,230
6,2020-11-16,Victoria,Australia,20345
7,2020-11-16,Western Australia,Australia,787
8,2020-11-16,Antwerp,Belgium,62216
9,2020-11-16,Brussels,Belgium,72592
10,2020-11-16,East Flanders,Belgium,48444
11,2020-11-16,Flemish Brabant,Belgium,41165
12,2020-11-16,Hainaut,Belgium,86262
13,2020-11-16,Liege,Belgium,87228
14,2020-11-16,Limburg,Belgium,22014
15,2020-11-16,Luxembourg,Belgium,14877
16,2020-11-16,Namur,Belgium,30287
17,2020-11-16,Unknown,Belgium,8857
18,2020-11-16,Walloon Brabant,Belgium,21904
19,2020-11-16,West Flanders,Belgium,40093
20,2020-11-16,Acre,Brazil,33156
21,2020-11-16,Alagoas,Brazil,92596
22,2020-11-16,Amapa,Brazil,54979
23,2020-11-16,Amazonas,Brazil,169333
24,2020-11-16,Bahia,Brazil,374009
25,2020-11-16,Ceara,Brazil,285301
26,2020-11-16,Distrito Federal,Brazil,219992
27,2020-11-16,Espirito Santo,Brazil,169928
28,2020-11-16,Goias,Brazil,267603
29,2020-11-16,Maranhao,Brazil,189590
30,2020-11-16,Mato Grosso,Brazil,151582
31,2020-11-16,Mato Grosso do Sul,Brazil,87935
32,2020-11-16,Minas Gerais,Brazil,382882
33,2020-11-16,Para,Brazil,261788
34,2020-11-16,Paraiba,Brazil,138546
35,2020-11-16,Parana,Brazil,239107
36,2020-11-16,Pernambuco,Brazil,170860
37,2020-11-16,Piaui,Brazil,120172
38,2020-11-16,Rio Grande do Norte,Brazil,83646
39,2020-11-16,Rio Grande do Sul,Brazil,278707
40,2020-11-16,Rio de Janeiro,Brazil,326956
41,2020-11-16,Rondonia,Brazil,75182
42,2020-11-16,Roraima,Brazil,60535
43,2020-11-16,Santa Catarina,Brazil,295946
44,2020-11-16,Sao Paulo,Brazil,1168640
45,2020-11-16,Sergipe,Brazil,86045
46,2020-11-16,Tocantins,Brazil,78077
47,2020-11-16,Alberta,Canada,39329
48,2020-11-16,British Columbia,Canada,20986
49,2020-11-16,Diamond Princess,Canada,0
50,2020-11-16,Grand Princess,Canada,13
51,2020-11-16,Manitoba,Canada,10947
52,2020-11-16,New Brunswick,Canada,367
53,2020-11-16,Newfoundland and Labrador,Canada,303
54,2020-11-16,Northwest Territories,Canada,15
55,2020-11-16,Nova Scotia,Canada,1144
56,2020-11-16,Nunavut,Canada,18
57,2020-11-16,Ontario,Canada,97371
58,2020-11-16,Prince Edward Island,Canada,68
59,2020-11-16,Quebec,Canada,123854
60,2020-11-16,Saskatchewan,Canada,5001
61,2020-11-16,Yukon,Canada,24
62,2020-11-16,Antofagasta,Chile,21861
63,2020-11-16,Araucania,Chile,15207
64,2020-11-16,Arica y Parinacota,Chile,10000
65,2020-11-16,Atacama,Chile,7977
66,2020-11-16,Aysen,Chile,1163
67,2020-11-16,Biobio,Chile,32850
68,2020-11-16,Coquimbo,Chile,12840
69,2020-11-16,Los Lagos,Chile,18036
70,2020-11-16,Los Rios,Chile,4823
71,2020-11-16,Magallanes,Chile,13355
72,2020-11-16,Maule,Chile,20027
73,2020-11-16,Metropolitana,Chile,300954
74,2020-11-16,Nuble,Chile,8028
75,2020-11-16,OHiggins,Chile,19264
76,2020-11-16,Tarapaca,Chile,13419
77,2020-11-16,Unknown,Chile,46
78,2020-11-16,Valparaiso,Chile,31423
79,2020-11-16,Anhui,China,992
80,2020-11-16,Beijing,China,947
81,2020-11-16,Chongqing,China,589
82,2020-11-16,Fujian,China,461
83,2020-11-16,Gansu,China,181
84,2020-11-16,Guangdong,China,1968
85,2020-11-16,Guangxi,China,260
86,2020-11-16,Guizhou,China,147
87,2020-11-16,Hainan,China,171
88,2020-11-16,Hebei,China,373
89,2020-11-16,Heilongjiang,China,949
90,2020-11-16,Henan,China,1288
91,2020-11-16,Hong Kong,China,5458
92,2020-11-16,Hubei,China,68148
93,2020-11-16,Hunan,China,1020
94,2020-11-16,Inner Mongolia,China,307
95,2020-11-16,Jiangsu,China,677
96,2020-11-16,Jiangxi,China,935
97,2020-11-16,Jilin,China,157
98,2020-11-16,Liaoning,China,288
99,2020-11-16,Macau,China,46
100,2020-11-16,Ningxia,China,75
101,2020-11-16,Qinghai,China,18
102,2020-11-16,Shaanxi,China,487
103,2020-11-16,Shandong,China,848
104,2020-11-16,Shanghai,China,1277
105,2020-11-16,Shanxi,China,219
106,2020-11-16,Sichuan,China,786
107,2020-11-16,Tianjin,China,289
108,2020-11-16,Tibet,China,1
109,2020-11-16,Xinjiang,China,980
110,2020-11-16,Yunnan,China,217
111,2020-11-16,Zhejiang,China,1291
112,2020-11-16,Amazonas,Colombia,2999
113,2020-11-16,Antioquia,Colombia,194398
114,2020-11-16,Arauca,Colombia,3791
115,2020-11-16,Atlantico,Colombia,74627
116,2020-11-16,Bolivar,Colombia,35025
117,2020-11-16,Boyaca,Colombia,18382
118,2020-11-16,Caldas,Colombia,20268
119,2020-11-16,Capital District,Colombia,346711
120,2020-11-16,Caqueta,Colombia,12437
121,2020-11-16,Casanare,Colombia,5984
122,2020-11-16,Cauca,Colombia,14665
123,2020-11-16,Cesar,Colombia,27979
124,2020-11-16,Choco,Colombia,4406
125,2020-11-16,Cordoba,Colombia,27546
126,2020-11-16,Cundinamarca,Colombia,47258
127,2020-11-16,Guainia,Colombia,1167
128,2020-11-16,Guaviare,Colombia,1690
129,2020-11-16,Huila,Colombia,27302
130,2020-11-16,La Guajira,Colombia,10991
131,2020-11-16,Magdalena,Colombia,18548
132,2020-11-16,Meta,Colombia,25640
133,2020-11-16,Narino,Colombia,23821
134,2020-11-16,Norte de Santander,Colombia,24803
135,2020-11-16,Putumayo,Colombia,4668
136,2020-11-16,Quindio,Colombia,14143
137,2020-11-16,Risaralda,Colombia,20444
138,2020-11-16,San Andres y Providencia,Colombia,1988
139,2020-11-16,Santander,Colombia,48009
140,2020-11-16,Sucre,Colombia,16103
141,2020-11-16,Tolima,Colombia,24801
142,2020-11-16,Unknown,Colombia,0
143,2020-11-16,Valle del Cauca,Colombia,96171
144,2020-11-16,Vaupes,Colombia,1114
145,2020-11-16,Vichada,Colombia,867
146,2020-11-16,Faroe Islands,Denmark,498
147,2020-11-16,Greenland,Denmark,18
148,2020-11-16,French Guiana,France,10844
149,2020-11-16,French Polynesia,France,11706
150,2020-11-16,Guadeloupe,France,8098
151,2020-11-16,Martinique,France,4732
152,2020-11-16,Mayotte,France,4921
153,2020-11-16,New Caledonia,France,30
154,2020-11-16,Reunion,France,6881
155,2020-11-16,Saint Barthelemy,France,109
156,2020-11-16,Saint Pierre and Miquelon,France,16
157,2020-11-16,St Martin,France,655
158,2020-11-16,Baden-Wurttemberg,Germany,116996
159,2020-11-16,Bayern,Germany,158849
160,2020-11-16,Berlin,Germany,47697
161,2020-11-16,Brandenburg,Germany,13708
162,2020-11-16,Bremen,Germany,8303
163,2020-11-16,Hamburg,Germany,20221
164,2020-11-16,Hessen,Germany,65479
165,2020-11-16,Mecklenburg-Vorpommern,Germany,4435
166,2020-11-16,Niedersachsen,Germany,55433
167,2020-11-16,Nordrhein-Westfalen,Germany,202817
168,2020-11-16,Rheinland-Pfalz,Germany,32563
169,2020-11-16,Saarland,Germany,10473
170,2020-11-16,Sachsen,Germany,34970
171,2020-11-16,Sachsen-Anhalt,Germany,8166
172,2020-11-16,Schleswig-Holstein,Germany,11522
173,2020-11-16,Thuringen,Germany,10982
174,2020-11-16,Unknown,Germany,332
175,2020-11-16,Andaman and Nicobar Islands,India,4536
176,2020-11-16,Andhra Pradesh,India,854011
177,2020-11-16,Arunachal Pradesh,India,15812
178,2020-11-16,Assam,India,210268
179,2020-11-16,Bihar,India,225901
180,2020-11-16,Chandigarh,India,15804
181,2020-11-16,Chhattisgarh,India,210534
182,2020-11-16,Dadra and Nagar Haveli and Daman and Diu,India,3291
183,2020-11-16,Delhi,India,485405
184,2020-11-16,Goa,India,45903
185,2020-11-16,Gujarat,India,188310
186,2020-11-16,Haryana,India,199874
187,2020-11-16,Himachal Pradesh,India,29713
188,2020-11-16,Jammu and Kashmir,India,102619
189,2020-11-16,Jharkhand,India,106064
190,2020-11-16,Karnataka,India,861647
191,2020-11-16,Kerala,India,524998
192,2020-11-16,Ladakh,India,7396
193,2020-11-16,Lakshadweep,India,0
194,2020-11-16,Madhya Pradesh,India,183927
195,2020-11-16,Maharashtra,India,1747242
196,2020-11-16,Manipur,India,21871
197,2020-11-16,Meghalaya,India,10665
198,2020-11-16,Mizoram,India,3396
199,2020-11-16,Nagaland,India,9885
200,2020-11-16,Odisha,India,308659
201,2020-11-16,Puducherry,India,36324
202,2020-11-16,Punjab,India,141658
203,2020-11-16,Rajasthan,India,225817
204,2020-11-16,Sikkim,India,4498
205,2020-11-16,Tamil Nadu,India,758191
206,2020-11-16,Telangana,India,257876
207,2020-11-16,Tripura,India,31962
208,2020-11-16,Unknown,India,0
209,2020-11-16,Uttar Pradesh,India,511304
210,2020-11-16,Uttarakhand,India,68215
211,2020-11-16,West Bengal,India,431551
212,2020-11-16,Abruzzo,Italy,19182
213,2020-11-16,Basilicata,Italy,4979
214,2020-11-16,Calabria,Italy,10093
215,2020-11-16,Campania,Italy,111187
216,2020-11-16,Emilia-Romagna,Italy,88520
217,2020-11-16,Friuli Venezia Giulia,Italy,18937
218,2020-11-16,Lazio,Italy,84274
219,2020-11-16,Liguria,Italy,43377
220,2020-11-16,Lombardia,Italy,320780
221,2020-11-16,Marche,Italy,23316
222,2020-11-16,Molise,Italy,2995
223,2020-11-16,P.A. Bolzano,Italy,17302
224,2020-11-16,P.A. Trento,Italy,12568
225,2020-11-16,Piemonte,Italy,125465
226,2020-11-16,Puglia,Italy,34438
227,2020-11-16,Sardegna,Italy,15183
228,2020-11-16,Sicilia,Italy,41532
229,2020-11-16,Toscana,Italy,79403
230,2020-11-16,Umbria,Italy,18876
231,2020-11-16,Valle d'Aosta,Italy,5246
232,2020-11-16,Veneto,Italy,100876
233,2020-11-16,Aichi,Japan,7712
234,2020-11-16,Akita,Japan,73
235,2020-11-16,Aomori,Japan,278
236,2020-11-16,Chiba,Japan,5782
237,2020-11-16,Ehime,Japan,129
238,2020-11-16,Fukui,Japan,272
239,2020-11-16,Fukuoka,Japan,5373
240,2020-11-16,Fukushima,Japan,438
241,2020-11-16,Gifu,Japan,809
242,2020-11-16,Gunma,Japan,956
243,2020-11-16,Hiroshima,Japan,697
244,2020-11-16,Hokkaido,Japan,5483
245,2020-11-16,Hyogo,Japan,3974
246,2020-11-16,Ibaraki,Japan,967
247,2020-11-16,Ishikawa,Japan,830
248,2020-11-16,Iwate,Japan,75
249,2020-11-16,Kagawa,Japan,115
250,2020-11-16,Kagoshima,Japan,557
251,2020-11-16,Kanagawa,Japan,10173
252,2020-11-16,Kochi,Japan,144
253,2020-11-16,Kumamoto,Japan,915
254,2020-11-16,Kyoto,Japan,2296
255,2020-11-16,Mie,Japan,619
256,2020-11-16,Miyagi,Japan,989
257,2020-11-16,Miyazaki,Japan,373
258,2020-11-16,Nagano,Japan,460
259,2020-11-16,Nagasaki,Japan,251
260,2020-11-16,Nara,Japan,844
261,2020-11-16,Niigata,Japan,226
262,2020-11-16,Oita,Japan,164
263,2020-11-16,Okayama,Japan,396
264,2020-11-16,Okinawa,Japan,3744
265,2020-11-16,Osaka,Japan,15421
266,2020-11-16,Port Quarantine,Japan,1354
267,2020-11-16,Saga,Japan,276
268,2020-11-16,Saitama,Japan,6823
269,2020-11-16,Shiga,Japan,663
270,2020-11-16,Shimane,Japan,141
271,2020-11-16,Shizuoka,Japan,882
272,2020-11-16,Tochigi,Japan,516
273,2020-11-16,Tokushima,Japan,171
274,2020-11-16,Tokyo,Japan,34789
275,2020-11-16,Tottori,Japan,52
276,2020-11-16,Toyama,Japan,428
277,2020-11-16,Unknown,Japan,8
278,2020-11-16,Wakayama,Japan,326
279,2020-11-16,Yamagata,Japan,98
280,2020-11-16,Yamaguchi,Japan,266
281,2020-11-16,Yamanashi,Japan,283
282,2020-11-16,Aguascalientes,Mexico,11225
283,2020-11-16,Baja California,Mexico,24490
284,2020-11-16,Baja California Sur,Mexico,13477
285,2020-11-16,Campeche,Mexico,6627
286,2020-11-16,Chiapas,Mexico,7618
287,2020-11-16,Chihuahua,Mexico,24950
288,2020-11-16,Ciudad de Mexico,Mexico,179791
289,2020-11-16,Coahuila,Mexico,37653
290,2020-11-16,Colima,Mexico,6924
291,2020-11-16,Durango,Mexico,17499
292,2020-11-16,Guanajuato,Mexico,54257
293,2020-11-16,Guerrero,Mexico,22961
294,2020-11-16,Hidalgo,Mexico,17187
295,2020-11-16,Jalisco,Mexico,37479
296,2020-11-16,Mexico,Mexico,103394
297,2020-11-16,Michoacan,Mexico,26871
298,2020-11-16,Morelos,Mexico,7307
299,2020-11-16,Nayarit,Mexico,6943
300,2020-11-16,Nuevo Leon,Mexico,60393
301,2020-11-16,Oaxaca,Mexico,22884
302,2020-11-16,Puebla,Mexico,37628
303,2020-11-16,Queretaro,Mexico,17308
304,2020-11-16,Quintana Roo,Mexico,13899
305,2020-11-16,San Luis Potosi,Mexico,31747
306,2020-11-16,Sinaloa,Mexico,23030
307,2020-11-16,Sonora,Mexico,40348
308,2020-11-16,Tabasco,Mexico,35691
309,2020-11-16,Tamaulipas,Mexico,33668
310,2020-11-16,Tlaxcala,Mexico,8768
311,2020-11-16,Unknown,Mexico,0
312,2020-11-16,Veracruz,Mexico,38321
313,2020-11-16,Yucatan,Mexico,22683
314,2020-11-16,Zacatecas,Mexico,13501
315,2020-11-16,Aruba,Netherlands,4662
316,2020-11-16,"Bonaire, Sint Eustatius and Saba",Netherlands,155
317,2020-11-16,Curacao,Netherlands,1340
318,2020-11-16,Drenthe,Netherlands,6503
319,2020-11-16,Flevoland,Netherlands,8656
320,2020-11-16,Friesland,Netherlands,7138
321,2020-11-16,Gelderland,Netherlands,43814
322,2020-11-16,Groningen,Netherlands,7124
323,2020-11-16,Limburg,Netherlands,20736
324,2020-11-16,Noord-Brabant,Netherlands,70098
325,2020-11-16,Noord-Holland,Netherlands,82497
326,2020-11-16,Overijssel,Netherlands,26317
327,2020-11-16,Sint Maarten,Netherlands,933
328,2020-11-16,Unknown,Netherlands,2716
329,2020-11-16,Utrecht,Netherlands,38043
330,2020-11-16,Zeeland,Netherlands,5041
331,2020-11-16,Zuid-Holland,Netherlands,129188
332,2020-11-16,Azad Jammu and Kashmir,Pakistan,5455
333,2020-11-16,Balochistan,Pakistan,16407
334,2020-11-16,Gilgit-Baltistan,Pakistan,4452
335,2020-11-16,Islamabad,Pakistan,24218
336,2020-11-16,Khyber Pakhtunkhwa,Pakistan,42370
337,2020-11-16,Punjab,Pakistan,110450
338,2020-11-16,Sindh,Pakistan,155680
339,2020-11-16,Amazonas,Peru,17429
340,2020-11-16,Ancash,Peru,27691
341,2020-11-16,Apurimac,Peru,6166
342,2020-11-16,Arequipa,Peru,45472
343,2020-11-16,Ayacucho,Peru,13995
344,2020-11-16,Cajamarca,Peru,23031
345,2020-11-16,Callao,Peru,39197
346,2020-11-16,Cusco,Peru,23216
347,2020-11-16,Huancavelica,Peru,7485
348,2020-11-16,Huanuco,Peru,18404
349,2020-11-16,Ica,Peru,30472
350,2020-11-16,Junin,Peru,24417
351,2020-11-16,La Libertad,Peru,34093
352,2020-11-16,Lambayeque,Peru,29707
353,2020-11-16,Lima,Peru,419479
354,2020-11-16,Loreto,Peru,23339
355,2020-11-16,Madre de Dios,Peru,9032
356,2020-11-16,Moquegua,Peru,14822
357,2020-11-16,Pasco,Peru,6016
358,2020-11-16,Piura,Peru,39535
359,2020-11-16,Puno,Peru,17862
360,2020-11-16,San Martin,Peru,22782
361,2020-11-16,Tacna,Peru,13606
362,2020-11-16,Tumbes,Peru,8816
363,2020-11-16,Ucayali,Peru,18835
364,2020-11-16,Unknown,Peru,0
365,2020-11-16,Adygea Republic,Russia,6828
366,2020-11-16,Altai Krai,Russia,22683
367,2020-11-16,Altai Republic,Russia,9527
368,2020-11-16,Amur Oblast,Russia,9039
369,2020-11-16,Arkhangelsk Oblast,Russia,25942
370,2020-11-16,Astrakhan Oblast,Russia,11523
371,2020-11-16,Bashkortostan Republic,Russia,12328
372,2020-11-16,Belgorod Oblast,Russia,13720
373,2020-11-16,Bryansk Oblast,Russia,15221
374,2020-11-16,Buryatia Republic,Russia,14838
375,2020-11-16,Chechen Republic,Russia,3138
376,2020-11-16,Chelyabinsk Oblast,Russia,21773
377,2020-11-16,Chukotka Autonomous Okrug,Russia,286
378,2020-11-16,Chuvashia Republic,Russia,10939
379,2020-11-16,Dagestan Republic,Russia,17424
380,2020-11-16,Ingushetia Republic,Russia,8331
381,2020-11-16,Irkutsk Oblast,Russia,28078
382,2020-11-16,Ivanovo Oblast,Russia,13497
383,2020-11-16,Jewish Autonomous Okrug,Russia,2534
384,2020-11-16,Kabardino-Balkarian Republic,Russia,11362
385,2020-11-16,Kaliningrad Oblast,Russia,8789
386,2020-11-16,Kalmykia Republic,Russia,10455
387,2020-11-16,Kaluga Oblast,Russia,13895
388,2020-11-16,Kamchatka Krai,Russia,6657
389,2020-11-16,Karachay-Cherkess Republic,Russia,10911
390,2020-11-16,Karelia Republic,Russia,9988
391,2020-11-16,Kemerovo Oblast,Russia,18113
392,2020-11-16,Khabarovsk Krai,Russia,19943
393,2020-11-16,Khakassia Republic,Russia,9393
394,2020-11-16,Khanty-Mansi Autonomous Okrug,Russia,31247
395,2020-11-16,Kirov Oblast,Russia,14674
396,2020-11-16,Komi Republic,Russia,17113
397,2020-11-16,Kostroma Oblast,Russia,9326
398,2020-11-16,Krasnodar Krai,Russia,19548
399,2020-11-16,Krasnoyarsk Krai,Russia,31226
400,2020-11-16,Kurgan Oblast,Russia,7182
401,2020-11-16,Kursk Oblast,Russia,12975
402,2020-11-16,Leningrad Oblast,Russia,13927
403,2020-11-16,Lipetsk Oblast,Russia,9522
404,2020-11-16,Magadan Oblast,Russia,5031
405,2020-11-16,Mari El Republic,Russia,6812
406,2020-11-16,Mordovia Republic,Russia,9428
407,2020-11-16,Moscow,Russia,510214
408,2020-11-16,Moscow Oblast,Russia,96657
409,2020-11-16,Murmansk Oblast,Russia,23328
410,2020-11-16,Nenets Autonomous Okrug,Russia,574
411,2020-11-16,Nizhny Novgorod Oblast,Russia,47807
412,2020-11-16,North Ossetia - Alania Republic,Russia,8246
413,2020-11-16,Novgorod Oblast,Russia,9074
414,2020-11-16,Novosibirsk Oblast,Russia,20001
415,2020-11-16,Omsk Oblast,Russia,19024
416,2020-11-16,Orel Oblast,Russia,13950
417,2020-11-16,Orenburg Oblast,Russia,20377
418,2020-11-16,Penza Oblast,Russia,17766
419,2020-11-16,Perm Krai,Russia,16418
420,2020-11-16,Primorsky Krai,Russia,18504
421,2020-11-16,Pskov Oblast,Russia,9705
422,2020-11-16,Rostov Oblast,Russia,35281
423,2020-11-16,Ryazan Oblast,Russia,12325
424,2020-11-16,Saint Petersburg,Russia,81704
425,2020-11-16,Sakha (Yakutiya) Republic,Russia,16730
426,2020-11-16,Sakhalin Oblast,Russia,9429
427,2020-11-16,Samara Oblast,Russia,18861
428,2020-11-16,Saratov Oblast,Russia,23563
429,2020-11-16,Smolensk Oblast,Russia,10458
430,2020-11-16,Stavropol Krai,Russia,24379
431,2020-11-16,Sverdlovsk Oblast,Russia,40671
432,2020-11-16,Tambov Oblast,Russia,11416
433,2020-11-16,Tatarstan Republic,Russia,9243
434,2020-11-16,Tomsk Oblast,Russia,15421
435,2020-11-16,Tula Oblast,Russia,14330
436,2020-11-16,Tver Oblast,Russia,12199
437,2020-11-16,Tyumen Oblast,Russia,15742
438,2020-11-16,Tyva Republic,Russia,10889
439,2020-11-16,Udmurt Republic,Russia,10927
440,2020-11-16,Ulyanovsk Oblast,Russia,24002
441,2020-11-16,Vladimir Oblast,Russia,11294
442,2020-11-16,Volgograd Oblast,Russia,23629
443,2020-11-16,Vologda Oblast,Russia,8853
444,2020-11-16,Voronezh Oblast,Russia,29653
445,2020-11-16,Yamalo-Nenets Autonomous Okrug,Russia,23404
446,2020-11-16,Yaroslavl Oblast,Russia,13713
447,2020-11-16,Zabaykalsky Krai,Russia,15222
448,2020-11-16,Andalusia,Spain,189744
449,2020-11-16,Aragon,Spain,67697
450,2020-11-16,Asturias,Spain,17669
451,2020-11-16,Baleares,Spain,21449
452,2020-11-16,C. Valenciana,Spain,81854
453,2020-11-16,Canarias,Spain,19019
454,2020-11-16,Cantabria,Spain,12708
455,2020-11-16,Castilla - La Mancha,Spain,76456
456,2020-11-16,Castilla y Leon,Spain,104785
457,2020-11-16,Catalonia,Spain,278161
458,2020-11-16,Ceuta,Spain,2436
459,2020-11-16,Extremadura,Spain,25454
460,2020-11-16,Galicia,Spain,42132
461,2020-11-16,La Rioja,Spain,14972
462,2020-11-16,Madrid,Spain,330483
463,2020-11-16,Melilla,Spain,3591
464,2020-11-16,Murcia,Spain,48473
465,2020-11-16,Navarra,Spain,37333
466,2020-11-16,Pais Vasco,Spain,84175
467,2020-11-16,Unknown,Spain,0
468,2020-11-16,Blekinge,Sweden,1345
469,2020-11-16,Dalarna,Sweden,4554
470,2020-11-16,Gavleborg,Sweden,4766
471,2020-11-16,Gotland,Sweden,777
472,2020-11-16,Halland,Sweden,4847
473,2020-11-16,Jamtland Harjedalen,Sweden,1993
474,2020-11-16,Jonkoping,Sweden,9066
475,2020-11-16,Kalmar,Sweden,1907
476,2020-11-16,Kronoberg,Sweden,3679
477,2020-11-16,Norrbotten,Sweden,3188
478,2020-11-16,Orebro,Sweden,7327
479,2020-11-16,Ostergotland,Sweden,7847
480,2020-11-16,Skane,Sweden,16639
481,2020-11-16,Sormland,Sweden,4282
482,2020-11-16,Stockholm,Sweden,51043
483,2020-11-16,Uppsala,Sweden,8060
484,2020-11-16,Varmland,Sweden,2365
485,2020-11-16,Vasterbotten,Sweden,2568
486,2020-11-16,Vasternorrland,Sweden,2925
487,2020-11-16,Vastmanland,Sweden,5451
488,2020-11-16,Vastra Gotaland,Sweden,32726
489,2020-11-16,Alabama,US,217822
490,2020-11-16,Alaska,US,23814
491,2020-11-16,Arizona,US,275436
492,2020-11-16,Arkansas,US,133040
493,2020-11-16,California,US,1032095
494,2020-11-16,Colorado,US,163417
495,2020-11-16,Connecticut,US,88645
496,2020-11-16,Delaware,US,28803
497,2020-11-16,District of Columbia,US,18977
498,2020-11-16,Florida,US,885201
499,2020-11-16,Georgia,US,424989
500,2020-11-16,Guam,US,6121
501,2020-11-16,Hawaii,US,16759
502,2020-11-16,Idaho,US,82245
503,2020-11-16,Illinois,US,573616
504,2020-11-16,Indiana,US,251597
505,2020-11-16,Iowa,US,186314
506,2020-11-16,Kansas,US,117564
507,2020-11-16,Kentucky,US,137586
508,2020-11-16,Louisiana,US,204513
509,2020-11-16,Maine,US,8944
510,2020-11-16,Maryland,US,165930
511,2020-11-16,Massachusetts,US,188275
512,2020-11-16,Michigan,US,275792
513,2020-11-16,Minnesota,US,223581
514,2020-11-16,Mississippi,US,134309
515,2020-11-16,Missouri,US,244541
516,2020-11-16,Montana,US,47158
517,2020-11-16,Nebraska,US,98161
518,2020-11-16,Nevada,US,120183
519,2020-11-16,New Hampshire,US,14682
520,2020-11-16,New Jersey,US,279274
521,2020-11-16,New Mexico,US,64201
522,2020-11-16,New York,US,560200
523,2020-11-16,North Carolina,US,312235
524,2020-11-16,North Dakota,US,63796
525,2020-11-16,Northern Mariana Islands,US,102
526,2020-11-16,Ohio,US,298096
527,2020-11-16,Oklahoma,US,154128
528,2020-11-16,Oregon,US,56880
529,2020-11-16,Pennsylvania,US,268696
530,2020-11-16,Puerto Rico,US,42479
531,2020-11-16,Recovered,US,0
532,2020-11-16,Rhode Island,US,41529
533,2020-11-16,South Carolina,US,195507
534,2020-11-16,South Dakota,US,65381
535,2020-11-16,Tennessee,US,310937
536,2020-11-16,Texas,US,1114478
537,2020-11-16,Utah,US,153808
538,2020-11-16,Vermont,US,2889
539,2020-11-16,Virgin Islands,US,1434
540,2020-11-16,Virginia,US,201960
541,2020-11-16,Washington,US,130040
542,2020-11-16,West Virginia,US,33659
543,2020-11-16,Wisconsin,US,329924
544,2020-11-16,Wyoming,US,22494
545,2020-11-16,Cherkasy Oblast,Ukraine,12996
546,2020-11-16,Chernihiv Oblast,Ukraine,11419
547,2020-11-16,Chernivtsi Oblast,Ukraine,27917
548,2020-11-16,Crimea Republic*,Ukraine,12206
549,2020-11-16,Dnipropetrovsk Oblast,Ukraine,21222
550,2020-11-16,Donetsk Oblast,Ukraine,16983
551,2020-11-16,Ivano-Frankivsk Oblast,Ukraine,27986
552,2020-11-16,Kharkiv Oblast,Ukraine,47599
553,2020-11-16,Kherson Oblast,Ukraine,6967
554,2020-11-16,Khmelnytskyi Oblast,Ukraine,22879
555,2020-11-16,Kiev,Ukraine,50620
556,2020-11-16,Kiev Oblast,Ukraine,24493
557,2020-11-16,Kirovohrad Oblast,Ukraine,3651
558,2020-11-16,Luhansk Oblast,Ukraine,5147
559,2020-11-16,Lviv Oblast,Ukraine,36894
560,2020-11-16,Mykolaiv Oblast,Ukraine,12340
561,2020-11-16,Odessa Oblast,Ukraine,32782
562,2020-11-16,Poltava Oblast,Ukraine,14966
563,2020-11-16,Rivne Oblast,Ukraine,24969
564,2020-11-16,Sevastopol*,Ukraine,3470
565,2020-11-16,Sumy Oblast,Ukraine,17859
566,2020-11-16,Ternopil Oblast,Ukraine,23555
567,2020-11-16,Vinnytsia Oblast,Ukraine,13844
568,2020-11-16,Volyn Oblast,Ukraine,18676
569,2020-11-16,Zakarpattia Oblast,Ukraine,19384
570,2020-11-16,Zaporizhia Oblast,Ukraine,18484
571,2020-11-16,Zhytomyr Oblast,Ukraine,22225
572,2020-11-16,Anguilla,United Kingdom,3
573,2020-11-16,Bermuda,United Kingdom,222
574,2020-11-16,British Virgin Islands,United Kingdom,71
575,2020-11-16,Cayman Islands,United Kingdom,254
576,2020-11-16,Channel Islands,United Kingdom,1003
577,2020-11-16,England,United Kingdom,1174979
578,2020-11-16,Falkland Islands (Malvinas),United Kingdom,15
579,2020-11-16,Gibraltar,United Kingdom,902
580,2020-11-16,Isle of Man,United Kingdom,363
581,2020-11-16,Montserrat,United Kingdom,13
582,2020-11-16,Northern Ireland,United Kingdom,46831
583,2020-11-16,Scotland,United Kingdom,81294
584,2020-11-16,Turks and Caicos Islands,United Kingdom,720
585,2020-11-16,Unknown,United Kingdom,0
586,2020-11-16,Wales,United Kingdom,66214
587,2020-11-17,Australian Capital Territory,Australia,114
588,2020-11-17,New South Wales,Australia,4502
589,2020-11-17,Northern Territory,Australia,46
590,2020-11-17,Queensland,Australia,1186
591,2020-11-17,South Australia,Australia,547
592,2020-11-17,Tasmania,Australia,230
593,2020-11-17,Victoria,Australia,20345
594,2020-11-17,Western Australia,Australia,788
595,2020-11-17,Antwerp,Belgium,62503
596,2020-11-17,Brussels,Belgium,72810
597,2020-11-17,East Flanders,Belgium,48637
598,2020-11-17,Flemish Brabant,Belgium,41274
599,2020-11-17,Hainaut,Belgium,86654
600,2020-11-17,Liege,Belgium,87365
601,2020-11-17,Limburg,Belgium,22109
602,2020-11-17,Luxembourg,Belgium,14962
603,2020-11-17,Namur,Belgium,30425
604,2020-11-17,Unknown,Belgium,8894
605,2020-11-17,Walloon Brabant,Belgium,21983
606,2020-11-17,West Flanders,Belgium,40255
607,2020-11-17,Acre,Brazil,33295
608,2020-11-17,Alagoas,Brazil,92642
609,2020-11-17,Amapa,Brazil,55156
