,Date,State,Country,Deaths
0,2020-11-18,Australian Capital Territory,Australia,3
1,2020-11-18,New South Wales,Australia,53
2,2020-11-18,Northern Territory,Australia,0
3,2020-11-18,Queensland,Australia,6
4,2020-11-18,South Australia,Australia,4
5,2020-11-18,Tasmania,Australia,13
6,2020-11-18,Victoria,Australia,819
7,2020-11-18,Western Australia,Australia,9
8,2020-11-18,Antwerp,Belgium,0
9,2020-11-18,Brussels,Belgium,0
10,2020-11-18,East Flanders,Belgium,0
11,2020-11-18,Flemish Brabant,Belgium,0
12,2020-11-18,Hainaut,Belgium,0
13,2020-11-18,Liege,Belgium,0
14,2020-11-18,Limburg,Belgium,0
15,2020-11-18,Luxembourg,Belgium,0
16,2020-11-18,Namur,Belgium,0
17,2020-11-18,Unknown,Belgium,14839
18,2020-11-18,Walloon Brabant,Belgium,0
19,2020-11-18,West Flanders,Belgium,0
20,2020-11-18,Acre,Brazil,709
21,2020-11-18,Alagoas,Brazil,2301
22,2020-11-18,Amapa,Brazil,782
23,2020-11-18,Amazonas,Brazil,4723
24,2020-11-18,Bahia,Brazil,7989
25,2020-11-18,Ceara,Brazil,9448
26,2020-11-18,Distrito Federal,Brazil,3837
27,2020-11-18,Espirito Santo,Brazil,4037
28,2020-11-18,Goias,Brazil,6071
29,2020-11-18,Maranhao,Brazil,4195
30,2020-11-18,Mato Grosso,Brazil,4001
31,2020-11-18,Mato Grosso do Sul,Brazil,1697
32,2020-11-18,Minas Gerais,Brazil,9531
33,2020-11-18,Para,Brazil,6838
34,2020-11-18,Paraiba,Brazil,3216
35,2020-11-18,Parana,Brazil,5758
36,2020-11-18,Pernambuco,Brazil,8854
37,2020-11-18,Piaui,Brazil,2541
38,2020-11-18,Rio Grande do Norte,Brazil,2643
39,2020-11-18,Rio Grande do Sul,Brazil,6314
40,2020-11-18,Rio de Janeiro,Brazil,21474
41,2020-11-18,Rondonia,Brazil,1508
42,2020-11-18,Roraima,Brazil,709
43,2020-11-18,Santa Catarina,Brazil,3370
44,2020-11-18,Sao Paulo,Brazil,40749
45,2020-11-18,Sergipe,Brazil,2263
46,2020-11-18,Tocantins,Brazil,1141
47,2020-11-18,Alberta,Canada,432
48,2020-11-18,British Columbia,Canada,310
49,2020-11-18,Diamond Princess,Canada,1
50,2020-11-18,Grand Princess,Canada,0
51,2020-11-18,Manitoba,Canada,179
52,2020-11-18,New Brunswick,Canada,6
53,2020-11-18,Newfoundland and Labrador,Canada,4
54,2020-11-18,Northwest Territories,Canada,0
55,2020-11-18,Nova Scotia,Canada,65
56,2020-11-18,Nunavut,Canada,0
57,2020-11-18,Ontario,Canada,3432
58,2020-11-18,Prince Edward Island,Canada,0
59,2020-11-18,Quebec,Canada,6675
60,2020-11-18,Saskatchewan,Canada,31
61,2020-11-18,Yukon,Canada,1
62,2020-11-18,Antofagasta,Chile,554
63,2020-11-18,Araucania,Chile,192
64,2020-11-18,Arica y Parinacota,Chile,197
65,2020-11-18,Atacama,Chile,101
66,2020-11-18,Aysen,Chile,9
67,2020-11-18,Biobio,Chile,555
68,2020-11-18,Coquimbo,Chile,261
69,2020-11-18,Los Lagos,Chile,162
70,2020-11-18,Los Rios,Chile,44
71,2020-11-18,Magallanes,Chile,168
72,2020-11-18,Maule,Chile,458
73,2020-11-18,Metropolitana,Chile,10144
74,2020-11-18,Nuble,Chile,163
75,2020-11-18,OHiggins,Chile,518
76,2020-11-18,Tarapaca,Chile,247
77,2020-11-18,Unknown,Chile,1
78,2020-11-18,Valparaiso,Chile,1109
79,2020-11-18,Anhui,China,6
80,2020-11-18,Beijing,China,9
81,2020-11-18,Chongqing,China,6
82,2020-11-18,Fujian,China,1
83,2020-11-18,Gansu,China,2
84,2020-11-18,Guangdong,China,8
85,2020-11-18,Guangxi,China,2
86,2020-11-18,Guizhou,China,2
87,2020-11-18,Hainan,China,6
88,2020-11-18,Hebei,China,6
89,2020-11-18,Heilongjiang,China,13
90,2020-11-18,Henan,China,22
91,2020-11-18,Hong Kong,China,108
92,2020-11-18,Hubei,China,4512
93,2020-11-18,Hunan,China,4
94,2020-11-18,Inner Mongolia,China,1
95,2020-11-18,Jiangsu,China,0
96,2020-11-18,Jiangxi,China,1
97,2020-11-18,Jilin,China,2
98,2020-11-18,Liaoning,China,2
99,2020-11-18,Macau,China,0
100,2020-11-18,Ningxia,China,0
101,2020-11-18,Qinghai,China,0
102,2020-11-18,Shaanxi,China,3
103,2020-11-18,Shandong,China,7
104,2020-11-18,Shanghai,China,7
105,2020-11-18,Shanxi,China,0
106,2020-11-18,Sichuan,China,3
107,2020-11-18,Tianjin,China,3
108,2020-11-18,Tibet,China,0
109,2020-11-18,Xinjiang,China,3
110,2020-11-18,Yunnan,China,2
111,2020-11-18,Zhejiang,China,1
112,2020-11-18,Amazonas,Colombia,122
113,2020-11-18,Antioquia,Colombia,3696
114,2020-11-18,Arauca,Colombia,110
115,2020-11-18,Atlantico,Colombia,3166
116,2020-11-18,Bolivar,Colombia,879
117,2020-11-18,Boyaca,Colombia,396
118,2020-11-18,Caldas,Colombia,390
119,2020-11-18,Capital District,Colombia,8155
120,2020-11-18,Caqueta,Colombia,438
121,2020-11-18,Casanare,Colombia,133
122,2020-11-18,Cauca,Colombia,410
123,2020-11-18,Cesar,Colombia,865
124,2020-11-18,Choco,Colombia,163
125,2020-11-18,Cordoba,Colombia,1637
126,2020-11-18,Cundinamarca,Colombia,1335
127,2020-11-18,Guainia,Colombia,19
128,2020-11-18,Guaviare,Colombia,26
129,2020-11-18,Huila,Colombia,846
130,2020-11-18,La Guajira,Colombia,442
131,2020-11-18,Magdalena,Colombia,946
132,2020-11-18,Meta,Colombia,587
133,2020-11-18,Narino,Colombia,809
134,2020-11-18,Norte de Santander,Colombia,1233
135,2020-11-18,Putumayo,Colombia,217
136,2020-11-18,Quindio,Colombia,370
137,2020-11-18,Risaralda,Colombia,494
138,2020-11-18,San Andres y Providencia,Colombia,31
139,2020-11-18,Santander,Colombia,1871
140,2020-11-18,Sucre,Colombia,632
141,2020-11-18,Tolima,Colombia,777
142,2020-11-18,Unknown,Colombia,0
143,2020-11-18,Valle del Cauca,Colombia,3163
144,2020-11-18,Vaupes,Colombia,12
145,2020-11-18,Vichada,Colombia,11
146,2020-11-18,Faroe Islands,Denmark,0
147,2020-11-18,Greenland,Denmark,0
148,2020-11-18,French Guiana,France,70
149,2020-11-18,French Polynesia,France,61
150,2020-11-18,Guadeloupe,France,143
151,2020-11-18,Martinique,France,37
152,2020-11-18,Mayotte,France,46
153,2020-11-18,New Caledonia,France,0
154,2020-11-18,Reunion,France,31
155,2020-11-18,Saint Barthelemy,France,0
156,2020-11-18,Saint Pierre and Miquelon,France,0
157,2020-11-18,St Martin,France,12
158,2020-11-18,Baden-Wurttemberg,Germany,2333
159,2020-11-18,Bayern,Germany,3262
160,2020-11-18,Berlin,Germany,394
161,2020-11-18,Brandenburg,Germany,261
162,2020-11-18,Bremen,Germany,102
163,2020-11-18,Hamburg,Germany,315
164,2020-11-18,Hessen,Germany,935
165,2020-11-18,Mecklenburg-Vorpommern,Germany,44
166,2020-11-18,Niedersachsen,Germany,935
167,2020-11-18,Nordrhein-Westfalen,Germany,2766
168,2020-11-18,Rheinland-Pfalz,Germany,381
169,2020-11-18,Saarland,Germany,239
170,2020-11-18,Sachsen,Germany,567
171,2020-11-18,Sachsen-Anhalt,Germany,108
172,2020-11-18,Schleswig-Holstein,Germany,227
173,2020-11-18,Thuringen,Germany,269
174,2020-11-18,Unknown,Germany,0
175,2020-11-18,Andaman and Nicobar Islands,India,61
176,2020-11-18,Andhra Pradesh,India,6890
177,2020-11-18,Arunachal Pradesh,India,48
178,2020-11-18,Assam,India,966
179,2020-11-18,Bihar,India,1194
180,2020-11-18,Chandigarh,India,252
181,2020-11-18,Chhattisgarh,India,2623
182,2020-11-18,Dadra and Nagar Haveli and Daman and Diu,India,2
183,2020-11-18,Delhi,India,7812
184,2020-11-18,Goa,India,667
185,2020-11-18,Gujarat,India,3815
186,2020-11-18,Haryana,India,2063
187,2020-11-18,Himachal Pradesh,India,462
188,2020-11-18,Jammu and Kashmir,India,1604
189,2020-11-18,Jharkhand,India,931
190,2020-11-18,Karnataka,India,11557
191,2020-11-18,Kerala,India,1915
192,2020-11-18,Ladakh,India,94
193,2020-11-18,Lakshadweep,India,0
194,2020-11-18,Madhya Pradesh,India,3102
195,2020-11-18,Maharashtra,India,46102
196,2020-11-18,Manipur,India,225
197,2020-11-18,Meghalaya,India,102
198,2020-11-18,Mizoram,India,5
199,2020-11-18,Nagaland,India,53
200,2020-11-18,Odisha,India,1560
201,2020-11-18,Puducherry,India,608
202,2020-11-18,Punjab,India,4510
203,2020-11-18,Rajasthan,India,2089
204,2020-11-18,Sikkim,India,92
205,2020-11-18,Tamil Nadu,India,11513
206,2020-11-18,Telangana,India,1415
207,2020-11-18,Tripura,India,364
208,2020-11-18,Unknown,India,0
209,2020-11-18,Uttar Pradesh,India,7412
210,2020-11-18,Uttarakhand,India,1119
211,2020-11-18,West Bengal,India,7766
212,2020-11-18,Abruzzo,Italy,703
213,2020-11-18,Basilicata,Italy,85
214,2020-11-18,Calabria,Italy,187
215,2020-11-18,Campania,Italy,1085
216,2020-11-18,Emilia-Romagna,Italy,5115
217,2020-11-18,Friuli Venezia Giulia,Italy,556
218,2020-11-18,Lazio,Italy,1739
219,2020-11-18,Liguria,Italy,2144
220,2020-11-18,Lombardia,Italy,19668
221,2020-11-18,Marche,Italy,1130
222,2020-11-18,Molise,Italy,72
223,2020-11-18,P.A. Bolzano,Italy,414
224,2020-11-18,P.A. Trento,Italy,542
225,2020-11-18,Piemonte,Italy,5190
226,2020-11-18,Puglia,Italy,1057
227,2020-11-18,Sardegna,Italy,340
228,2020-11-18,Sicilia,Italy,971
229,2020-11-18,Toscana,Italy,1967
230,2020-11-18,Umbria,Italy,275
231,2020-11-18,Valle d'Aosta,Italy,257
232,2020-11-18,Veneto,Italy,2967
233,2020-11-18,Aichi,Japan,96
234,2020-11-18,Akita,Japan,0
235,2020-11-18,Aomori,Japan,6
236,2020-11-18,Chiba,Japan,84
237,2020-11-18,Ehime,Japan,6
238,2020-11-18,Fukui,Japan,11
239,2020-11-18,Fukuoka,Japan,104
240,2020-11-18,Fukushima,Japan,6
241,2020-11-18,Gifu,Japan,13
242,2020-11-18,Gunma,Japan,20
243,2020-11-18,Hiroshima,Japan,5
244,2020-11-18,Hokkaido,Japan,130
245,2020-11-18,Hyogo,Japan,73
246,2020-11-18,Ibaraki,Japan,19
247,2020-11-18,Ishikawa,Japan,49
248,2020-11-18,Iwate,Japan,0
249,2020-11-18,Kagawa,Japan,2
250,2020-11-18,Kagoshima,Japan,15
251,2020-11-18,Kanagawa,Japan,184
252,2020-11-18,Kochi,Japan,4
253,2020-11-18,Kumamoto,Japan,10
254,2020-11-18,Kyoto,Japan,34
255,2020-11-18,Mie,Japan,6
256,2020-11-18,Miyagi,Japan,7
257,2020-11-18,Miyazaki,Japan,1
258,2020-11-18,Nagano,Japan,6
259,2020-11-18,Nagasaki,Japan,3
260,2020-11-18,Nara,Japan,11
261,2020-11-18,Niigata,Japan,0
262,2020-11-18,Oita,Japan,3
263,2020-11-18,Okayama,Japan,10
264,2020-11-18,Okinawa,Japan,66
265,2020-11-18,Osaka,Japan,257
266,2020-11-18,Port Quarantine,Japan,1
267,2020-11-18,Saga,Japan,1
268,2020-11-18,Saitama,Japan,121
269,2020-11-18,Shiga,Japan,9
270,2020-11-18,Shimane,Japan,0
271,2020-11-18,Shizuoka,Japan,4
272,2020-11-18,Tochigi,Japan,2
273,2020-11-18,Tokushima,Japan,9
274,2020-11-18,Tokyo,Japan,468
275,2020-11-18,Tottori,Japan,0
276,2020-11-18,Toyama,Japan,26
277,2020-11-18,Unknown,Japan,0
278,2020-11-18,Wakayama,Japan,4
279,2020-11-18,Yamagata,Japan,1
280,2020-11-18,Yamaguchi,Japan,2
281,2020-11-18,Yamanashi,Japan,6
282,2020-11-18,Aguascalientes,Mexico,956
283,2020-11-18,Baja California,Mexico,4094
284,2020-11-18,Baja California Sur,Mexico,644
285,2020-11-18,Campeche,Mexico,889
286,2020-11-18,Chiapas,Mexico,1170
287,2020-11-18,Chihuahua,Mexico,2815
288,2020-11-18,Ciudad de Mexico,Mexico,12707
289,2020-11-18,Coahuila,Mexico,2862
290,2020-11-18,Colima,Mexico,732
291,2020-11-18,Durango,Mexico,983
292,2020-11-18,Guanajuato,Mexico,3663
293,2020-11-18,Guerrero,Mexico,2408
294,2020-11-18,Hidalgo,Mexico,2514
295,2020-11-18,Jalisco,Mexico,4511
296,2020-11-18,Mexico,Mexico,14836
297,2020-11-18,Michoacan,Mexico,2180
298,2020-11-18,Morelos,Mexico,1266
299,2020-11-18,Nayarit,Mexico,897
300,2020-11-18,Nuevo Leon,Mexico,4245
301,2020-11-18,Oaxaca,Mexico,1827
302,2020-11-18,Puebla,Mexico,4971
303,2020-11-18,Queretaro,Mexico,1273
304,2020-11-18,Quintana Roo,Mexico,1891
305,2020-11-18,San Luis Potosi,Mexico,2267
306,2020-11-18,Sinaloa,Mexico,3801
307,2020-11-18,Sonora,Mexico,3261
308,2020-11-18,Tabasco,Mexico,3023
309,2020-11-18,Tamaulipas,Mexico,2846
310,2020-11-18,Tlaxcala,Mexico,1265
311,2020-11-18,Unknown,Mexico,0
312,2020-11-18,Veracruz,Mexico,5184
313,2020-11-18,Yucatan,Mexico,1912
314,2020-11-18,Zacatecas,Mexico,1133
315,2020-11-18,Aruba,Netherlands,44
316,2020-11-18,"Bonaire, Sint Eustatius and Saba",Netherlands,3
317,2020-11-18,Curacao,Netherlands,2
318,2020-11-18,Drenthe,Netherlands,98
319,2020-11-18,Flevoland,Netherlands,123
320,2020-11-18,Friesland,Netherlands,105
321,2020-11-18,Gelderland,Netherlands,973
322,2020-11-18,Groningen,Netherlands,44
323,2020-11-18,Limburg,Netherlands,842
324,2020-11-18,Noord-Brabant,Netherlands,1943
325,2020-11-18,Noord-Holland,Netherlands,1190
326,2020-11-18,Overijssel,Netherlands,487
327,2020-11-18,Sint Maarten,Netherlands,24
328,2020-11-18,Unknown,Netherlands,26
329,2020-11-18,Utrecht,Netherlands,623
330,2020-11-18,Zeeland,Netherlands,93
331,2020-11-18,Zuid-Holland,Netherlands,2069
332,2020-11-18,Azad Jammu and Kashmir,Pakistan,131
333,2020-11-18,Balochistan,Pakistan,156
334,2020-11-18,Gilgit-Baltistan,Pakistan,93
335,2020-11-18,Islamabad,Pakistan,263
336,2020-11-18,Khyber Pakhtunkhwa,Pakistan,1318
337,2020-11-18,Punjab,Pakistan,2509
338,2020-11-18,Sindh,Pakistan,2760
339,2020-11-18,Amazonas,Peru,237
340,2020-11-18,Ancash,Peru,1400
341,2020-11-18,Apurimac,Peru,127
342,2020-11-18,Arequipa,Peru,1499
343,2020-11-18,Ayacucho,Peru,344
344,2020-11-18,Cajamarca,Peru,548
345,2020-11-18,Callao,Peru,1875
346,2020-11-18,Cusco,Peru,474
347,2020-11-18,Huancavelica,Peru,131
348,2020-11-18,Huanuco,Peru,437
349,2020-11-18,Ica,Peru,1697
350,2020-11-18,Junin,Peru,878
351,2020-11-18,La Libertad,Peru,2335
352,2020-11-18,Lambayeque,Peru,1811
353,2020-11-18,Lima,Peru,15843
354,2020-11-18,Loreto,Peru,981
355,2020-11-18,Madre de Dios,Peru,149
356,2020-11-18,Moquegua,Peru,285
357,2020-11-18,Pasco,Peru,119
358,2020-11-18,Piura,Peru,2058
359,2020-11-18,Puno,Peru,358
360,2020-11-18,San Martin,Peru,750
361,2020-11-18,Tacna,Peru,250
362,2020-11-18,Tumbes,Peru,324
363,2020-11-18,Ucayali,Peru,361
364,2020-11-18,Unknown,Peru,0
365,2020-11-18,Adygea Republic,Russia,58
366,2020-11-18,Altai Krai,Russia,452
367,2020-11-18,Altai Republic,Russia,20
368,2020-11-18,Amur Oblast,Russia,77
369,2020-11-18,Arkhangelsk Oblast,Russia,315
370,2020-11-18,Astrakhan Oblast,Russia,215
371,2020-11-18,Bashkortostan Republic,Russia,69
372,2020-11-18,Belgorod Oblast,Russia,67
373,2020-11-18,Bryansk Oblast,Russia,99
374,2020-11-18,Buryatia Republic,Russia,295
375,2020-11-18,Chechen Republic,Russia,52
376,2020-11-18,Chelyabinsk Oblast,Russia,174
377,2020-11-18,Chukotka Autonomous Okrug,Russia,3
378,2020-11-18,Chuvashia Republic,Russia,203
379,2020-11-18,Dagestan Republic,Russia,850
380,2020-11-18,Ingushetia Republic,Russia,104
381,2020-11-18,Irkutsk Oblast,Russia,613
382,2020-11-18,Ivanovo Oblast,Russia,210
383,2020-11-18,Jewish Autonomous Okrug,Russia,47
384,2020-11-18,Kabardino-Balkarian Republic,Russia,181
385,2020-11-18,Kaliningrad Oblast,Russia,105
386,2020-11-18,Kalmykia Republic,Russia,120
387,2020-11-18,Kaluga Oblast,Russia,97
388,2020-11-18,Kamchatka Krai,Russia,70
389,2020-11-18,Karachay-Cherkess Republic,Russia,34
390,2020-11-18,Karelia Republic,Russia,73
391,2020-11-18,Kemerovo Oblast,Russia,319
392,2020-11-18,Khabarovsk Krai,Russia,147
393,2020-11-18,Khakassia Republic,Russia,100
394,2020-11-18,Khanty-Mansi Autonomous Okrug,Russia,329
395,2020-11-18,Kirov Oblast,Russia,185
396,2020-11-18,Komi Republic,Russia,289
397,2020-11-18,Kostroma Oblast,Russia,167
398,2020-11-18,Krasnodar Krai,Russia,516
399,2020-11-18,Krasnoyarsk Krai,Russia,858
400,2020-11-18,Kurgan Oblast,Russia,109
401,2020-11-18,Kursk Oblast,Russia,153
402,2020-11-18,Leningrad Oblast,Russia,126
403,2020-11-18,Lipetsk Oblast,Russia,88
404,2020-11-18,Magadan Oblast,Russia,48
405,2020-11-18,Mari El Republic,Russia,79
406,2020-11-18,Mordovia Republic,Russia,56
407,2020-11-18,Moscow,Russia,7933
408,2020-11-18,Moscow Oblast,Russia,1826
409,2020-11-18,Murmansk Oblast,Russia,394
410,2020-11-18,Nenets Autonomous Okrug,Russia,0
411,2020-11-18,Nizhny Novgorod Oblast,Russia,996
412,2020-11-18,North Ossetia - Alania Republic,Russia,72
413,2020-11-18,Novgorod Oblast,Russia,89
414,2020-11-18,Novosibirsk Oblast,Russia,666
415,2020-11-18,Omsk Oblast,Russia,458
416,2020-11-18,Orel Oblast,Russia,171
417,2020-11-18,Orenburg Oblast,Russia,163
418,2020-11-18,Penza Oblast,Russia,219
419,2020-11-18,Perm Krai,Russia,484
420,2020-11-18,Primorsky Krai,Russia,197
421,2020-11-18,Pskov Oblast,Russia,72
422,2020-11-18,Rostov Oblast,Russia,1094
423,2020-11-18,Ryazan Oblast,Russia,73
424,2020-11-18,Saint Petersburg,Russia,4620
425,2020-11-18,Sakha (Yakutiya) Republic,Russia,217
426,2020-11-18,Sakhalin Oblast,Russia,5
427,2020-11-18,Samara Oblast,Russia,364
428,2020-11-18,Saratov Oblast,Russia,194
429,2020-11-18,Smolensk Oblast,Russia,257
430,2020-11-18,Stavropol Krai,Russia,485
431,2020-11-18,Sverdlovsk Oblast,Russia,907
432,2020-11-18,Tambov Oblast,Russia,66
433,2020-11-18,Tatarstan Republic,Russia,123
434,2020-11-18,Tomsk Oblast,Russia,140
435,2020-11-18,Tula Oblast,Russia,454
436,2020-11-18,Tver Oblast,Russia,355
437,2020-11-18,Tyumen Oblast,Russia,113
438,2020-11-18,Tyva Republic,Russia,122
439,2020-11-18,Udmurt Republic,Russia,260
440,2020-11-18,Ulyanovsk Oblast,Russia,306
441,2020-11-18,Vladimir Oblast,Russia,277
442,2020-11-18,Volgograd Oblast,Russia,256
443,2020-11-18,Vologda Oblast,Russia,74
444,2020-11-18,Voronezh Oblast,Russia,437
445,2020-11-18,Yamalo-Nenets Autonomous Okrug,Russia,203
446,2020-11-18,Yaroslavl Oblast,Russia,70
447,2020-11-18,Zabaykalsky Krai,Russia,235
448,2020-11-18,Andalusia,Spain,3354
449,2020-11-18,Aragon,Spain,2067
450,2020-11-18,Asturias,Spain,739
451,2020-11-18,Baleares,Spain,397
452,2020-11-18,C. Valenciana,Spain,2055
453,2020-11-18,Canarias,Spain,318
454,2020-11-18,Cantabria,Spain,282
455,2020-11-18,Castilla - La Mancha,Spain,3584
456,2020-11-18,Castilla y Leon,Spain,4188
457,2020-11-18,Catalonia,Spain,7410
458,2020-11-18,Ceuta,Spain,46
459,2020-11-18,Extremadura,Spain,850
460,2020-11-18,Galicia,Spain,1101
461,2020-11-18,La Rioja,Spain,517
462,2020-11-18,Madrid,Spain,11111
463,2020-11-18,Melilla,Spain,34
464,2020-11-18,Murcia,Spain,501
465,2020-11-18,Navarra,Spain,803
466,2020-11-18,Pais Vasco,Spain,2331
467,2020-11-18,Unknown,Spain,0
468,2020-11-18,Blekinge,Sweden,20
469,2020-11-18,Dalarna,Sweden,186
470,2020-11-18,Gavleborg,Sweden,172
471,2020-11-18,Gotland,Sweden,7
472,2020-11-18,Halland,Sweden,97
473,2020-11-18,Jamtland Harjedalen,Sweden,67
474,2020-11-18,Jonkoping,Sweden,193
475,2020-11-18,Kalmar,Sweden,65
476,2020-11-18,Kronoberg,Sweden,136
477,2020-11-18,Norrbotten,Sweden,91
478,2020-11-18,Orebro,Sweden,180
479,2020-11-18,Ostergotland,Sweden,262
480,2020-11-18,Skane,Sweden,332
481,2020-11-18,Sormland,Sweden,259
482,2020-11-18,Stockholm,Sweden,2529
483,2020-11-18,Uppsala,Sweden,277
484,2020-11-18,Varmland,Sweden,78
485,2020-11-18,Vasterbotten,Sweden,33
486,2020-11-18,Vasternorrland,Sweden,141
487,2020-11-18,Vastmanland,Sweden,186
488,2020-11-18,Vastra Gotaland,Sweden,914
489,2020-11-18,Alabama,US,3301
490,2020-11-18,Alaska,US,100
491,2020-11-18,Arizona,US,6312
492,2020-11-18,Arkansas,US,2245
493,2020-11-18,California,US,18347
494,2020-11-18,Colorado,US,2608
495,2020-11-18,Connecticut,US,4771
496,2020-11-18,Delaware,US,739
497,2020-11-18,District of Columbia,US,660
498,2020-11-18,Florida,US,17644
499,2020-11-18,Georgia,US,9008
500,2020-11-18,Guam,US,100
501,2020-11-18,Hawaii,US,222
502,2020-11-18,Idaho,US,798
503,2020-11-18,Illinois,US,11317
504,2020-11-18,Indiana,US,5025
505,2020-11-18,Iowa,US,2064
506,2020-11-18,Kansas,US,1266
507,2020-11-18,Kentucky,US,1697
508,2020-11-18,Louisiana,US,6156
509,2020-11-18,Maine,US,166
510,2020-11-18,Maryland,US,4335
511,2020-11-18,Massachusetts,US,10360
512,2020-11-18,Michigan,US,8511
513,2020-11-18,Minnesota,US,2999
514,2020-11-18,Mississippi,US,3581
515,2020-11-18,Missouri,US,3466
516,2020-11-18,Montana,US,543
517,2020-11-18,Nebraska,US,816
518,2020-11-18,Nevada,US,1944
519,2020-11-18,New Hampshire,US,502
520,2020-11-18,New Jersey,US,16618
521,2020-11-18,New Mexico,US,1264
522,2020-11-18,New York,US,34156
523,2020-11-18,North Carolina,US,4852
524,2020-11-18,North Dakota,US,775
525,2020-11-18,Northern Mariana Islands,US,2
526,2020-11-18,Ohio,US,5772
527,2020-11-18,Oklahoma,US,1544
528,2020-11-18,Oregon,US,778
529,2020-11-18,Pennsylvania,US,9346
530,2020-11-18,Puerto Rico,US,951
531,2020-11-18,Recovered,US,0
532,2020-11-18,Rhode Island,US,1278
533,2020-11-18,South Carolina,US,4156
534,2020-11-18,South Dakota,US,644
535,2020-11-18,Tennessee,US,3995
536,2020-11-18,Texas,US,20300
537,2020-11-18,Utah,US,732
538,2020-11-18,Vermont,US,59
539,2020-11-18,Virgin Islands,US,23
540,2020-11-18,Virginia,US,3835
541,2020-11-18,Washington,US,2571
542,2020-11-18,West Virginia,US,598
543,2020-11-18,Wisconsin,US,2867
544,2020-11-18,Wyoming,US,155
545,2020-11-18,Cherkasy Oblast,Ukraine,146
546,2020-11-18,Chernihiv Oblast,Ukraine,89
547,2020-11-18,Chernivtsi Oblast,Ukraine,565
548,2020-11-18,Crimea Republic*,Ukraine,216
549,2020-11-18,Dnipropetrovsk Oblast,Ukraine,600
550,2020-11-18,Donetsk Oblast,Ukraine,267
551,2020-11-18,Ivano-Frankivsk Oblast,Ukraine,529
552,2020-11-18,Kharkiv Oblast,Ukraine,649
553,2020-11-18,Kherson Oblast,Ukraine,149
554,2020-11-18,Khmelnytskyi Oblast,Ukraine,366
555,2020-11-18,Kiev,Ukraine,990
556,2020-11-18,Kiev Oblast,Ukraine,571
557,2020-11-18,Kirovohrad Oblast,Ukraine,125
558,2020-11-18,Luhansk Oblast,Ukraine,129
559,2020-11-18,Lviv Oblast,Ukraine,1081
560,2020-11-18,Mykolaiv Oblast,Ukraine,245
561,2020-11-18,Odessa Oblast,Ukraine,471
562,2020-11-18,Poltava Oblast,Ukraine,319
563,2020-11-18,Rivne Oblast,Ukraine,327
564,2020-11-18,Sevastopol*,Ukraine,96
565,2020-11-18,Sumy Oblast,Ukraine,268
566,2020-11-18,Ternopil Oblast,Ukraine,318
567,2020-11-18,Vinnytsia Oblast,Ukraine,242
568,2020-11-18,Volyn Oblast,Ukraine,367
569,2020-11-18,Zakarpattia Oblast,Ukraine,474
570,2020-11-18,Zaporizhia Oblast,Ukraine,176
571,2020-11-18,Zhytomyr Oblast,Ukraine,393
572,2020-11-18,Anguilla,United Kingdom,0
573,2020-11-18,Bermuda,United Kingdom,9
574,2020-11-18,British Virgin Islands,United Kingdom,1
575,2020-11-18,Cayman Islands,United Kingdom,2
576,2020-11-18,Channel Islands,United Kingdom,48
577,2020-11-18,England,United Kingdom,46301
578,2020-11-18,Falkland Islands (Malvinas),United Kingdom,0
579,2020-11-18,Gibraltar,United Kingdom,2
580,2020-11-18,Isle of Man,United Kingdom,25
581,2020-11-18,Montserrat,United Kingdom,1
582,2020-11-18,Northern Ireland,United Kingdom,878
583,2020-11-18,Scotland,United Kingdom,3323
584,2020-11-18,Turks and Caicos Islands,United Kingdom,6
585,2020-11-18,Unknown,United Kingdom,0
586,2020-11-18,Wales,United Kingdom,2243
587,2020-11-19,Australian Capital Territory,Australia,3
588,2020-11-19,New South Wales,Australia,53
589,2020-11-19,Northern Territory,Australia,0
590,2020-11-19,Queensland,Australia,6
591,2020-11-19,South Australia,Australia,4
592,2020-11-19,Tasmania,Australia,13
593,2020-11-19,Victoria,Australia,819
594,2020-11-19,Western Australia,Australia,9
595,2020-11-19,Antwerp,Belgium,0
596,2020-11-19,Brussels,Belgium,0
597,2020-11-19,East Flanders,Belgium,0
598,2020-11-19,Flemish Brabant,Belgium,0
599,2020-11-19,Hainaut,Belgium,0
600,2020-11-19,Liege,Belgium,0
601,2020-11-19,Limburg,Belgium,0
602,2020-11-19,Luxembourg,Belgium,0
603,2020-11-19,Namur,Belgium,0
604,2020-11-19,Unknown,Belgium,15025
605,2020-11-19,Walloon Brabant,Belgium,0
606,2020-11-19,West Flanders,Belgium,0
607,2020-11-19,Acre,Brazil,709
608,2020-11-19,Alagoas,Brazil,2304
609,2020-11-19,Amapa,Brazil,783
610,2020-11-19,Amazonas,Brazil,4728
611,2020-11-19,Bahia,Brazil,8013
612,2020-11-19,Ceara,Brazil,9461
613,2020-11-19,Distrito Federal,Brazil,3845
614,2020-11-19,Espirito Santo,Brazil,4058
615,2020-11-19,Goias,Brazil,6107
616,2020-11-19,Maranhao,Brazil,4203
617,2020-11-19,Mato Grosso,Brazil,4009
618,2020-11-19,Mato Grosso do Sul,Brazil,1699
619,2020-11-19,Minas Gerais,Brazil,9605
620,2020-11-19,Para,Brazil,6844
621,2020-11-19,Paraiba,Brazil,3223
622,2020-11-19,Parana,Brazil,5793
623,2020-11-19,Pernambuco,Brazil,8873
